nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,8,0
2,3,32,1.365,1,0,8
3,2,32,0.5575,1,3,0
4,2,16,0.5575,1,1,0
5,2,32,1.365,1,16,0
6,3,32,4.595,1,2,0
7,3,16,0.5575,1,4,0
8,2,32,0.5575,1,0,16
9,3,16,0.5575,1,0,4
10,3,32,2.98,1,2,0
11,2,32,1.365,1,0,16
12,2,32,1.365,1,3,0
13,3,32,0.5575,1,2,0
14,2,32,2.98,1,0,16
15,3,32,6.21,1,3,0
16,3,32,1.365,1,3,0
17,2,16,0.5575,1,0,1
18,3,16,2.98,1,4,0
19,3,16,2.98,1,2,0
20,2,16,0.5575,1,0,4
21,2,16,1.365,1,0,1
22,2,16,0.5575,1,0,2
23,2,32,0.5575,1,0,2
24,2,16,2.98,1,0,4
25,2,16,0.5575,1,4,0
26,2,32,4.595,1,3,0
27,3,16,0.5575,1,0,2
28,2,16,0.5575,1,0,1
29,2,16,1.365,1,4,0
30,3,32,2.98,1,0,2
31,3,32,1.365,1,16,0
32,3,32,1.365,1,8,0
33,2,32,0.5575,1,0,2
34,3,32,0.5575,1,3,0
35,2,32,1.365,1,0,16
36,3,16,0.5575,1,0,8
37,2,32,1.365,1,0,3
38,3,16,0.5575,1,8,0
39,2,16,2.98,1,0,4
40,3,32,0.5575,1,0,3
41,3,16,0.5575,1,0,8
42,3,16,1.365,1,1,0
43,2,32,4.595,1,0,3
44,3,16,0.5575,1,0,8
45,3,16,0.5575,1,4,0
46,2,32,0.5575,1,0,8
47,3,32,0.5575,1,0,2
48,3,16,1.365,1,8,0
