nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,0,1
2,3,16,0.5575,1,0,1
3,3,32,2.98,1,2,0
4,2,16,0.5575,1,0,8
5,2,16,1.365,1,8,0
6,3,32,1.365,1,8,0
7,3,16,0.5575,1,0,4
8,3,32,1.365,1,3,0
9,3,32,0.5575,1,16,0
10,3,16,0.5575,1,1,0
11,3,32,0.5575,1,0,2
12,3,16,1.365,1,0,4
13,3,16,0.5575,1,0,8
14,2,32,1.365,1,0,8
15,2,32,0.5575,1,8,0
16,2,32,0.5575,1,2,0
17,2,16,2.98,1,0,8
18,2,16,2.98,1,2,0
19,2,32,4.595,1,16,0
20,2,16,0.5575,1,2,0
21,3,16,1.365,1,0,4
22,2,16,1.365,1,8,0
23,2,16,0.5575,1,2,0
24,2,32,0.5575,1,0,8
25,2,16,2.98,1,2,0
26,3,32,1.365,1,0,3
27,3,16,0.5575,1,8,0
28,2,32,1.365,1,0,2
29,3,16,4.595,1,0,1
30,2,16,1.365,1,1,0
31,3,32,6.21,1,16,0
32,2,32,0.5575,1,0,8
33,2,16,0.5575,1,0,4
34,3,16,4.595,1,0,4
35,2,32,0.5575,1,0,2
36,2,32,1.365,1,0,3
37,3,16,2.98,1,2,0
38,2,32,0.5575,1,0,2
39,3,16,0.5575,1,0,8
40,2,16,2.98,1,4,0
41,2,32,2.98,1,2,0
42,2,32,0.5575,1,0,3
43,3,16,0.5575,1,0,2
44,3,32,1.365,1,16,0
45,3,16,0.5575,1,2,0
46,2,16,0.5575,1,8,0
47,3,32,1.365,1,3,0
48,3,32,0.5575,1,8,0
