nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,0,2
2,3,16,0.5575,1,1,0
3,2,32,4.595,1,16,0
4,3,16,2.98,1,0,2
5,3,16,4.595,1,0,8
6,3,16,0.5575,1,0,8
7,3,16,0.5575,1,1,0
8,3,32,0.5575,1,0,8
9,3,32,1.365,1,0,2
10,2,32,6.21,1,0,8
11,3,32,0.5575,1,2,0
12,3,16,0.5575,1,0,8
13,2,32,0.5575,1,2,0
14,3,32,1.365,1,0,2
15,2,16,0.5575,1,4,0
16,2,32,0.5575,1,16,0
17,2,32,1.365,1,0,3
18,2,16,0.5575,1,0,4
19,2,16,1.365,1,0,1
20,3,16,1.365,1,4,0
21,2,16,0.5575,1,2,0
22,2,16,0.5575,1,4,0
23,3,32,1.365,1,8,0
24,3,32,0.5575,1,3,0
25,2,32,2.98,1,16,0
26,2,16,1.365,1,4,0
27,2,16,0.5575,1,2,0
28,2,32,2.98,1,0,8
29,2,16,0.5575,1,8,0
30,3,16,1.365,1,8,0
31,3,16,4.595,1,0,2
32,2,32,0.5575,1,16,0
33,2,32,0.5575,1,0,3
34,3,16,1.365,1,4,0
35,3,32,0.5575,1,0,16
36,2,16,2.98,1,1,0
37,2,16,0.5575,1,0,1
38,2,16,2.98,1,8,0
39,3,16,2.98,1,0,1
40,3,32,1.365,1,0,8
41,3,32,0.5575,1,3,0
42,3,32,2.98,1,0,16
43,2,16,1.365,1,1,0
44,3,32,0.5575,1,0,8
45,3,16,0.5575,1,0,2
46,2,32,0.5575,1,0,2
47,3,16,1.365,1,0,2
48,2,16,1.365,1,0,2
