nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,1.365,1,0,2
2,2,16,2.98,1,0,8
3,3,16,1.365,1,4,0
4,3,16,2.98,1,0,1
5,2,32,0.5575,1,16,0
6,3,16,0.5575,1,1,0
7,2,16,0.5575,1,0,8
8,2,16,4.595,1,0,4
9,3,16,1.365,1,2,0
10,3,16,0.5575,1,0,2
11,3,16,0.5575,1,2,0
12,2,16,0.5575,1,0,4
13,2,32,0.5575,1,0,16
14,3,32,0.5575,1,2,0
15,2,16,0.5575,1,2,0
16,3,16,0.5575,1,1,0
17,2,32,1.365,1,0,8
18,2,16,0.5575,1,1,0
19,2,16,0.5575,1,1,0
20,2,16,1.365,1,4,0
21,2,32,2.98,1,2,0
22,3,32,1.365,1,0,16
23,3,16,2.98,1,0,8
24,3,16,0.5575,1,4,0
25,3,16,0.5575,1,8,0
26,2,16,0.5575,1,0,1
27,2,16,0.5575,1,8,0
28,2,16,0.5575,1,0,1
29,3,32,0.5575,1,8,0
30,2,32,2.98,1,8,0
31,3,16,1.365,1,1,0
32,3,32,0.5575,1,0,3
33,2,32,4.595,1,16,0
34,2,32,0.5575,1,2,0
35,2,32,1.365,1,3,0
36,3,32,2.98,1,8,0
37,2,16,0.5575,1,0,2
38,3,32,1.365,1,16,0
39,3,32,1.365,1,0,16
40,3,16,0.5575,1,1,0
41,3,32,4.595,1,3,0
42,2,32,1.365,1,0,3
43,2,16,2.98,1,0,2
44,3,32,6.21,1,0,8
45,3,32,1.365,1,0,16
46,2,32,0.5575,1,3,0
47,3,32,0.5575,1,0,8
48,2,16,1.365,1,0,4
