nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,0,1
2,2,32,4.595,1,2,0
3,3,16,2.98,1,8,0
4,2,16,1.365,1,0,4
5,3,32,4.595,1,8,0
6,2,32,0.5575,1,0,16
7,2,16,0.5575,1,1,0
8,3,32,1.365,1,0,8
9,2,32,0.5575,1,0,3
10,3,32,0.5575,1,2,0
11,3,16,0.5575,1,0,1
12,3,32,1.365,1,0,8
13,3,16,0.5575,1,1,0
14,3,16,0.5575,1,1,0
15,2,16,0.5575,1,0,8
16,2,16,1.365,1,4,0
17,2,16,1.365,1,4,0
18,3,16,6.21,1,2,0
19,3,16,0.5575,1,0,1
20,3,32,0.5575,1,0,8
21,2,16,0.5575,1,0,2
22,3,32,1.365,1,0,16
23,2,16,1.365,1,8,0
24,3,32,1.365,1,16,0
25,2,16,1.365,1,0,2
26,2,32,0.5575,1,0,2
27,3,32,2.98,1,0,16
28,3,16,2.98,1,0,2
29,2,32,1.365,1,3,0
30,3,16,0.5575,1,4,0
31,3,32,1.365,1,0,16
32,3,16,0.5575,1,2,0
33,3,16,0.5575,1,4,0
34,2,16,0.5575,1,8,0
35,3,16,2.98,1,0,2
36,3,16,1.365,1,0,2
37,2,16,0.5575,1,0,8
38,2,32,1.365,1,8,0
39,2,16,0.5575,1,0,2
40,2,16,0.5575,1,0,4
41,3,16,4.595,1,0,2
42,2,16,2.98,1,0,1
43,2,16,0.5575,1,4,0
44,2,16,0.5575,1,2,0
45,3,32,2.98,1,16,0
46,2,16,0.5575,1,0,1
47,2,32,0.5575,1,0,16
48,2,32,2.98,1,2,0
