nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,16,0
2,3,16,2.98,1,0,8
3,2,32,0.5575,1,0,8
4,3,32,0.5575,1,3,0
5,3,16,0.5575,1,0,2
6,2,16,0.5575,1,1,0
7,2,32,0.5575,1,16,0
8,2,16,1.365,1,2,0
9,2,32,0.5575,1,8,0
10,3,32,1.365,1,16,0
11,3,16,0.5575,1,4,0
12,2,32,1.365,1,0,3
13,3,32,0.5575,1,0,2
14,3,32,1.365,1,0,8
15,2,32,1.365,1,16,0
16,2,16,2.98,1,2,0
17,3,16,1.365,1,1,0
18,2,16,2.98,1,4,0
19,3,16,0.5575,1,1,0
20,2,16,0.5575,1,1,0
21,2,16,4.595,1,0,8
22,3,32,0.5575,1,3,0
23,2,32,4.595,1,16,0
24,3,16,2.98,1,4,0
25,2,32,0.5575,1,2,0
26,3,16,2.98,1,2,0
27,3,16,0.5575,1,1,0
28,2,16,0.5575,1,0,8
29,2,16,1.365,1,2,0
30,3,16,0.5575,1,0,4
31,2,32,0.5575,1,0,3
32,3,32,2.98,1,8,0
33,3,32,0.5575,1,3,0
34,3,32,1.365,1,0,3
35,3,32,0.5575,1,0,16
36,3,16,0.5575,1,8,0
37,2,32,4.595,1,0,2
38,2,16,1.365,1,0,4
39,2,32,1.365,1,8,0
40,3,16,0.5575,1,8,0
41,2,32,6.21,1,8,0
42,3,32,1.365,1,16,0
43,2,32,1.365,1,0,2
44,2,32,1.365,1,3,0
45,3,16,0.5575,1,1,0
46,3,32,2.98,1,8,0
47,2,16,0.5575,1,0,1
48,3,32,0.5575,1,2,0
