nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,3
2,3,16,0.5575,1,0,4
3,3,32,0.5575,1,0,2
4,2,32,1.365,1,0,3
5,3,32,0.5575,1,0,8
6,2,16,1.365,1,4,0
7,3,16,0.5575,1,0,2
8,2,32,1.365,1,3,0
9,3,16,0.5575,1,0,2
10,2,32,6.21,1,0,16
11,3,16,0.5575,1,0,8
12,2,32,0.5575,1,0,8
13,2,16,1.365,1,4,0
14,3,32,0.5575,1,2,0
15,2,16,2.98,1,8,0
16,2,16,0.5575,1,8,0
17,2,16,2.98,1,0,1
18,2,16,1.365,1,0,8
19,3,32,2.98,1,0,8
20,3,32,2.98,1,2,0
21,3,32,4.595,1,0,2
22,3,16,0.5575,1,0,8
23,2,32,2.98,1,3,0
24,2,16,0.5575,1,2,0
25,3,16,1.365,1,8,0
26,2,16,4.595,1,0,4
27,3,32,1.365,1,2,0
28,3,16,0.5575,1,4,0
29,2,32,1.365,1,8,0
30,3,16,0.5575,1,2,0
31,3,32,1.365,1,8,0
32,3,32,2.98,1,3,0
33,2,32,2.98,1,0,2
34,2,16,0.5575,1,8,0
35,2,16,0.5575,1,0,8
36,3,32,0.5575,1,0,3
37,2,16,1.365,1,1,0
38,2,32,0.5575,1,0,2
39,3,32,4.595,1,0,16
40,2,32,0.5575,1,3,0
41,3,16,0.5575,1,8,0
42,3,32,0.5575,1,8,0
43,3,16,1.365,1,1,0
44,2,16,0.5575,1,0,1
45,2,32,0.5575,1,2,0
46,3,32,1.365,1,0,16
47,2,32,1.365,1,0,3
48,2,32,0.5575,1,0,8
