nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,4.595,1,2,0
2,3,16,1.365,1,4,0
3,3,16,1.365,1,8,0
4,2,32,0.5575,1,0,3
5,2,16,0.5575,1,1,0
6,2,16,0.5575,1,4,0
7,3,16,1.365,1,0,1
8,2,32,2.98,1,3,0
9,2,32,1.365,1,0,8
10,2,32,1.365,1,0,16
11,2,16,2.98,1,4,0
12,3,32,0.5575,1,8,0
13,2,32,2.98,1,2,0
14,3,16,1.365,1,8,0
15,2,32,0.5575,1,16,0
16,2,16,0.5575,1,0,8
17,3,16,0.5575,1,4,0
18,2,16,2.98,1,0,8
19,2,32,2.98,1,2,0
20,3,16,0.5575,1,8,0
21,3,16,4.595,1,1,0
22,3,32,4.595,1,0,2
23,3,32,0.5575,1,3,0
24,3,32,1.365,1,0,2
25,2,32,1.365,1,0,2
26,2,32,0.5575,1,8,0
27,3,16,2.98,1,0,2
28,2,32,1.365,1,0,16
29,3,32,0.5575,1,0,8
30,3,32,1.365,1,16,0
31,2,32,0.5575,1,0,8
32,3,32,0.5575,1,2,0
33,3,16,0.5575,1,8,0
34,3,16,0.5575,1,0,2
35,3,32,0.5575,1,0,2
36,2,32,1.365,1,0,8
37,2,32,0.5575,1,3,0
38,3,32,1.365,1,0,3
39,3,32,6.21,1,0,3
40,3,16,0.5575,1,4,0
41,2,16,0.5575,1,0,8
42,2,32,0.5575,1,3,0
43,3,16,1.365,1,8,0
44,2,32,0.5575,1,3,0
45,2,16,0.5575,1,0,1
46,3,16,2.98,1,0,2
47,3,32,0.5575,1,8,0
48,2,16,0.5575,1,1,0
