nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,0,1
2,2,16,0.5575,1,2,0
3,2,32,0.5575,1,8,0
4,3,16,0.5575,1,4,0
5,3,32,1.365,1,3,0
6,2,16,1.365,1,0,8
7,2,32,1.365,1,0,8
8,2,16,2.98,1,2,0
9,3,32,0.5575,1,16,0
10,2,16,1.365,1,8,0
11,2,32,1.365,1,0,16
12,2,32,2.98,1,2,0
13,2,32,2.98,1,8,0
14,3,16,1.365,1,1,0
15,3,32,0.5575,1,0,16
16,3,32,1.365,1,0,3
17,2,32,4.595,1,0,3
18,2,32,0.5575,1,16,0
19,3,32,4.595,1,2,0
20,2,32,1.365,1,0,3
21,3,16,1.365,1,1,0
22,2,32,0.5575,1,3,0
23,2,16,1.365,1,4,0
24,3,32,0.5575,1,0,3
25,2,16,0.5575,1,0,1
26,3,32,0.5575,1,16,0
27,3,16,1.365,1,1,0
28,3,32,0.5575,1,8,0
29,3,16,0.5575,1,8,0
30,2,32,0.5575,1,0,8
31,2,16,1.365,1,0,2
32,2,16,2.98,1,0,1
33,3,16,0.5575,1,4,0
34,3,32,0.5575,1,8,0
35,3,32,1.365,1,0,3
36,3,16,6.21,1,2,0
37,3,16,2.98,1,0,1
38,3,16,2.98,1,8,0
39,3,16,0.5575,1,0,2
40,3,16,2.98,1,0,4
41,2,16,0.5575,1,0,8
42,2,16,0.5575,1,1,0
43,3,16,4.595,1,4,0
44,2,32,0.5575,1,0,2
45,2,32,0.5575,1,0,16
46,3,32,0.5575,1,16,0
47,2,32,0.5575,1,8,0
48,2,16,0.5575,1,1,0
