nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,2.98,1,0,8
2,2,32,0.5575,1,0,8
3,3,16,1.365,1,0,8
4,2,32,0.5575,1,16,0
5,2,32,1.365,1,3,0
6,3,32,0.5575,1,0,16
7,3,16,6.21,1,1,0
8,2,16,2.98,1,2,0
9,3,16,0.5575,1,2,0
10,3,16,0.5575,1,2,0
11,2,16,1.365,1,8,0
12,3,16,0.5575,1,1,0
13,2,32,0.5575,1,2,0
14,2,16,0.5575,1,0,2
15,3,16,0.5575,1,8,0
16,2,32,2.98,1,0,8
17,2,32,4.595,1,16,0
18,3,32,1.365,1,8,0
19,3,16,1.365,1,8,0
20,2,32,2.98,1,0,2
21,2,32,4.595,1,3,0
22,3,16,0.5575,1,2,0
23,2,16,1.365,1,8,0
24,3,32,0.5575,1,8,0
25,2,32,0.5575,1,8,0
26,3,16,1.365,1,2,0
27,2,32,0.5575,1,0,8
28,2,32,2.98,1,2,0
29,2,32,4.595,1,3,0
30,2,16,0.5575,1,0,1
31,3,16,2.98,1,8,0
32,2,32,1.365,1,2,0
33,3,32,0.5575,1,3,0
34,3,16,0.5575,1,2,0
35,3,32,0.5575,1,8,0
36,2,32,0.5575,1,3,0
37,2,16,0.5575,1,0,8
38,3,32,1.365,1,8,0
39,3,32,2.98,1,0,8
40,2,16,0.5575,1,0,4
41,3,16,0.5575,1,1,0
42,3,32,0.5575,1,0,2
43,3,32,1.365,1,0,2
44,3,32,1.365,1,0,8
45,2,16,0.5575,1,0,8
46,2,32,1.365,1,2,0
47,3,32,1.365,1,16,0
48,3,32,0.5575,1,0,2
