nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,2
2,3,32,1.365,1,0,3
3,3,32,0.5575,1,0,16
4,2,16,0.5575,1,4,0
5,3,16,0.5575,1,0,2
6,3,16,1.365,1,2,0
7,3,16,2.98,1,2,0
8,3,32,1.365,1,8,0
9,2,32,2.98,1,2,0
10,2,16,1.365,1,0,2
11,2,16,6.21,1,1,0
12,2,32,2.98,1,16,0
13,3,32,4.595,1,16,0
14,3,32,0.5575,1,2,0
15,2,16,0.5575,1,4,0
16,3,32,1.365,1,0,2
17,3,16,0.5575,1,8,0
18,3,16,0.5575,1,0,8
19,2,16,0.5575,1,2,0
20,2,16,1.365,1,0,4
21,3,16,0.5575,1,4,0
22,2,32,1.365,1,0,16
23,2,16,4.595,1,0,1
24,2,16,2.98,1,0,4
25,3,32,1.365,1,0,2
26,2,32,1.365,1,0,8
27,2,32,1.365,1,16,0
28,3,32,1.365,1,0,16
29,2,32,0.5575,1,0,16
30,3,16,2.98,1,0,4
31,2,16,0.5575,1,0,1
32,3,32,2.98,1,0,8
33,2,32,1.365,1,3,0
34,3,16,0.5575,1,4,0
35,3,16,0.5575,1,0,2
36,3,16,0.5575,1,8,0
37,2,32,2.98,1,0,3
38,2,16,0.5575,1,0,8
39,2,32,0.5575,1,0,3
40,3,32,0.5575,1,3,0
41,3,16,0.5575,1,0,1
42,3,16,0.5575,1,0,4
43,3,32,1.365,1,0,2
44,2,16,0.5575,1,0,1
45,2,16,0.5575,1,4,0
46,2,16,4.595,1,1,0
47,2,16,0.5575,1,8,0
48,2,16,0.5575,1,0,2
