nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,4.595,1,0,2
2,3,16,0.5575,1,0,2
3,2,16,1.365,1,0,4
4,2,16,1.365,1,4,0
5,2,16,0.5575,1,1,0
6,2,16,4.595,1,2,0
7,2,32,1.365,1,2,0
8,2,16,0.5575,1,4,0
9,3,32,0.5575,1,16,0
10,3,32,0.5575,1,0,2
11,2,32,1.365,1,0,16
12,3,16,1.365,1,0,8
13,3,16,1.365,1,1,0
14,2,32,2.98,1,0,2
15,3,32,2.98,1,0,3
16,2,32,0.5575,1,8,0
17,2,16,0.5575,1,0,2
18,3,32,1.365,1,8,0
19,3,32,6.21,1,8,0
20,2,32,2.98,1,2,0
21,2,32,4.595,1,2,0
22,2,16,0.5575,1,0,4
23,2,16,2.98,1,4,0
24,3,16,0.5575,1,2,0
25,2,16,0.5575,1,0,2
26,3,16,2.98,1,1,0
27,2,32,0.5575,1,3,0
28,3,16,0.5575,1,0,2
29,2,32,0.5575,1,16,0
30,2,16,0.5575,1,0,8
31,2,16,1.365,1,8,0
32,2,32,0.5575,1,3,0
33,2,16,0.5575,1,0,8
34,3,32,2.98,1,16,0
35,3,32,1.365,1,2,0
36,3,16,0.5575,1,0,4
37,3,16,0.5575,1,8,0
38,3,16,1.365,1,0,1
39,3,32,2.98,1,0,2
40,2,32,0.5575,1,0,2
41,3,32,0.5575,1,0,16
42,3,16,1.365,1,4,0
43,3,32,0.5575,1,8,0
44,3,32,1.365,1,0,16
45,2,16,0.5575,1,0,2
46,3,32,1.365,1,0,8
47,3,16,0.5575,1,2,0
48,2,32,0.5575,1,0,16
