nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,2,0
2,3,32,0.5575,1,3,0
3,3,32,6.21,1,0,3
4,3,16,0.5575,1,4,0
5,3,16,1.365,1,4,0
6,3,32,0.5575,1,0,3
7,3,32,2.98,1,8,0
8,3,32,0.5575,1,16,0
9,3,16,1.365,1,1,0
10,2,16,0.5575,1,0,8
11,2,16,0.5575,1,4,0
12,3,16,0.5575,1,0,4
13,2,32,2.98,1,0,16
14,2,16,1.365,1,0,8
15,3,32,0.5575,1,3,0
16,2,32,4.595,1,3,0
17,3,32,2.98,1,2,0
18,2,16,2.98,1,2,0
19,2,16,2.98,1,8,0
20,3,16,0.5575,1,2,0
21,2,32,1.365,1,0,8
22,3,32,1.365,1,3,0
23,2,32,0.5575,1,2,0
24,2,32,1.365,1,8,0
25,2,16,0.5575,1,2,0
26,3,32,0.5575,1,0,2
27,3,16,0.5575,1,0,4
28,2,32,0.5575,1,8,0
29,2,32,4.595,1,2,0
30,3,32,1.365,1,2,0
31,3,16,1.365,1,0,8
32,2,16,0.5575,1,2,0
33,3,16,1.365,1,0,8
34,2,32,2.98,1,0,2
35,2,32,2.98,1,8,0
36,2,16,1.365,1,2,0
37,3,16,1.365,1,1,0
38,2,32,4.595,1,8,0
39,3,32,1.365,1,16,0
40,2,16,0.5575,1,0,8
41,2,16,0.5575,1,0,8
42,2,32,0.5575,1,0,3
43,2,32,0.5575,1,0,2
44,3,16,0.5575,1,0,8
45,3,16,1.365,1,4,0
46,3,32,0.5575,1,0,16
47,3,16,0.5575,1,1,0
48,2,32,0.5575,1,0,2
