nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,2.98,1,0,16
2,2,16,0.5575,1,8,0
3,2,32,0.5575,1,0,3
4,2,16,0.5575,1,0,4
5,3,32,0.5575,1,3,0
6,3,32,0.5575,1,2,0
7,2,32,0.5575,1,0,8
8,2,32,0.5575,1,3,0
9,2,16,1.365,1,2,0
10,3,32,0.5575,1,16,0
11,2,32,0.5575,1,16,0
12,2,32,4.595,1,2,0
13,2,16,2.98,1,0,8
14,2,32,1.365,1,0,16
15,3,32,1.365,1,0,3
16,2,16,0.5575,1,0,4
17,2,16,0.5575,1,2,0
18,3,16,0.5575,1,0,2
19,2,32,4.595,1,0,2
20,3,32,0.5575,1,8,0
21,2,16,1.365,1,1,0
22,2,32,0.5575,1,8,0
23,2,16,0.5575,1,0,4
24,3,16,1.365,1,4,0
25,3,16,0.5575,1,1,0
26,3,32,1.365,1,3,0
27,3,32,2.98,1,0,3
28,3,32,1.365,1,2,0
29,3,16,1.365,1,8,0
30,2,16,1.365,1,2,0
31,2,32,2.98,1,0,16
32,3,16,1.365,1,4,0
33,2,16,2.98,1,0,2
34,3,32,1.365,1,0,16
35,3,32,6.21,1,0,3
36,3,16,0.5575,1,0,1
37,2,16,1.365,1,1,0
38,3,32,4.595,1,0,8
39,3,16,0.5575,1,1,0
40,3,32,2.98,1,0,16
41,3,32,0.5575,1,0,2
42,2,16,2.98,1,0,1
43,3,32,0.5575,1,0,16
44,2,16,0.5575,1,4,0
45,3,32,0.5575,1,0,8
46,3,32,0.5575,1,16,0
47,2,32,1.365,1,0,2
48,3,16,0.5575,1,4,0
