nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,0,1
2,3,16,0.5575,1,8,0
3,3,32,1.365,1,8,0
4,2,32,2.98,1,0,2
5,2,16,1.365,1,2,0
6,2,16,0.5575,1,1,0
7,2,16,2.98,1,0,1
8,2,32,0.5575,1,0,16
9,2,32,0.5575,1,0,3
10,3,16,1.365,1,0,1
11,3,32,2.98,1,0,8
12,2,32,0.5575,1,3,0
13,3,16,0.5575,1,1,0
14,2,32,2.98,1,0,3
15,3,16,2.98,1,0,8
16,2,16,0.5575,1,1,0
17,2,32,2.98,1,3,0
18,2,16,0.5575,1,0,8
19,3,16,2.98,1,2,0
20,3,32,1.365,1,3,0
21,3,16,1.365,1,0,1
22,3,16,1.365,1,0,2
23,2,32,4.595,1,2,0
24,2,32,1.365,1,0,8
25,3,16,0.5575,1,0,2
26,2,16,0.5575,1,0,4
27,2,32,1.365,1,16,0
28,3,16,0.5575,1,0,2
29,3,32,0.5575,1,0,2
30,2,16,0.5575,1,0,8
31,3,16,1.365,1,0,8
32,3,16,1.365,1,2,0
33,3,32,1.365,1,0,2
34,3,16,4.595,1,8,0
35,3,16,0.5575,1,0,8
36,3,32,1.365,1,8,0
37,2,16,0.5575,1,0,4
38,2,32,1.365,1,3,0
39,3,16,0.5575,1,4,0
40,2,32,4.595,1,16,0
41,2,16,0.5575,1,4,0
42,3,32,0.5575,1,0,2
43,2,16,0.5575,1,8,0
44,3,32,0.5575,1,0,8
45,3,16,0.5575,1,8,0
46,2,32,0.5575,1,0,8
47,2,32,0.5575,1,8,0
48,3,32,6.21,1,0,8
