nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,6.21,1,16,0
2,2,32,0.5575,1,3,0
3,2,16,2.98,1,4,0
4,3,16,1.365,1,0,4
5,3,16,0.5575,1,2,0
6,3,16,1.365,1,4,0
7,2,16,0.5575,1,0,8
8,3,16,1.365,1,4,0
9,2,32,0.5575,1,2,0
10,3,32,4.595,1,0,3
11,2,16,0.5575,1,0,4
12,3,32,0.5575,1,2,0
13,3,16,1.365,1,1,0
14,2,32,1.365,1,0,16
15,2,16,2.98,1,0,8
16,2,32,1.365,1,0,3
17,2,32,0.5575,1,8,0
18,2,32,1.365,1,16,0
19,3,32,1.365,1,0,3
20,3,32,2.98,1,3,0
21,3,32,1.365,1,0,2
22,2,32,0.5575,1,2,0
23,3,16,0.5575,1,0,8
24,3,16,0.5575,1,0,8
25,3,16,0.5575,1,1,0
26,3,32,1.365,1,3,0
27,3,16,1.365,1,0,8
28,2,16,1.365,1,1,0
29,3,16,0.5575,1,4,0
30,2,32,0.5575,1,8,0
31,3,16,4.595,1,4,0
32,2,32,2.98,1,0,8
33,3,16,0.5575,1,0,2
34,3,16,0.5575,1,0,1
35,2,32,2.98,1,2,0
36,2,32,0.5575,1,0,2
37,3,16,0.5575,1,0,4
38,2,16,4.595,1,0,2
39,3,32,0.5575,1,16,0
40,2,32,0.5575,1,16,0
41,2,32,1.365,1,0,3
42,2,32,0.5575,1,0,16
43,2,32,0.5575,1,0,2
44,3,16,0.5575,1,0,1
45,2,16,0.5575,1,0,2
46,2,16,2.98,1,0,2
47,2,16,0.5575,1,0,4
48,3,32,2.98,1,0,16
