nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,16,0
2,2,16,1.365,1,0,1
3,3,16,2.98,1,0,1
4,3,32,0.5575,1,2,0
5,3,32,1.365,1,0,8
6,3,16,0.5575,1,2,0
7,2,32,0.5575,1,2,0
8,2,32,0.5575,1,2,0
9,2,16,0.5575,1,0,1
10,3,32,0.5575,1,0,8
11,3,16,0.5575,1,1,0
12,2,16,0.5575,1,4,0
13,3,32,0.5575,1,0,3
14,2,32,0.5575,1,16,0
15,3,32,4.595,1,0,3
16,3,16,0.5575,1,0,4
17,2,32,0.5575,1,8,0
18,2,32,2.98,1,8,0
19,3,32,1.365,1,2,0
20,2,16,0.5575,1,2,0
21,3,16,2.98,1,8,0
22,3,32,1.365,1,0,8
23,2,32,1.365,1,0,3
24,2,16,0.5575,1,0,8
25,3,32,4.595,1,0,16
26,3,32,1.365,1,16,0
27,3,16,1.365,1,0,2
28,2,16,2.98,1,0,8
29,3,32,0.5575,1,0,16
30,2,16,0.5575,1,4,0
31,3,16,1.365,1,0,4
32,2,32,1.365,1,0,8
33,2,32,2.98,1,0,3
34,3,16,0.5575,1,0,4
35,3,16,4.595,1,2,0
36,2,16,0.5575,1,8,0
37,2,32,2.98,1,3,0
38,3,32,0.5575,1,16,0
39,2,32,2.98,1,0,2
40,3,32,1.365,1,0,2
41,2,32,6.21,1,16,0
42,3,16,0.5575,1,0,8
43,3,16,0.5575,1,0,1
44,2,16,1.365,1,0,4
45,2,32,0.5575,1,2,0
46,2,16,1.365,1,0,2
47,3,16,0.5575,1,0,2
48,2,32,1.365,1,0,3
