nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,4,0
2,3,32,0.5575,1,0,2
3,3,16,0.5575,1,4,0
4,2,32,1.365,1,0,16
5,3,16,1.365,1,4,0
6,3,16,1.365,1,4,0
7,3,16,1.365,1,0,8
8,3,16,0.5575,1,0,2
9,2,16,0.5575,1,2,0
10,2,16,4.595,1,1,0
11,2,32,0.5575,1,0,8
12,2,32,0.5575,1,0,3
13,3,32,0.5575,1,0,16
14,3,32,1.365,1,0,3
15,2,16,6.21,1,0,8
16,3,16,0.5575,1,0,1
17,2,32,0.5575,1,2,0
18,2,32,0.5575,1,2,0
19,2,32,2.98,1,8,0
20,2,32,0.5575,1,0,16
21,2,32,4.595,1,0,8
22,3,16,2.98,1,2,0
23,2,16,1.365,1,4,0
24,3,16,0.5575,1,0,2
25,2,16,0.5575,1,0,2
26,3,32,2.98,1,0,3
27,3,16,2.98,1,2,0
28,3,16,1.365,1,0,8
29,3,16,1.365,1,4,0
30,2,16,2.98,1,4,0
31,2,32,0.5575,1,3,0
32,2,16,4.595,1,2,0
33,3,32,0.5575,1,0,8
34,3,16,0.5575,1,0,4
35,2,32,0.5575,1,0,16
36,3,16,1.365,1,0,1
37,3,16,1.365,1,1,0
38,2,16,1.365,1,0,2
39,2,16,0.5575,1,1,0
40,2,16,0.5575,1,0,8
41,2,32,0.5575,1,0,16
42,3,16,2.98,1,8,0
43,3,16,0.5575,1,0,1
44,3,32,0.5575,1,16,0
45,3,32,1.365,1,16,0
46,3,32,0.5575,1,2,0
47,2,32,2.98,1,0,2
48,2,32,0.5575,1,2,0
