nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,4.595,1,8,0
2,3,32,1.365,1,3,0
3,3,32,2.98,1,0,2
4,3,16,1.365,1,1,0
5,3,16,4.595,1,8,0
6,3,16,0.5575,1,0,2
7,3,32,0.5575,1,8,0
8,3,16,6.21,1,0,4
9,2,32,1.365,1,8,0
10,2,16,2.98,1,0,4
11,3,32,1.365,1,3,0
12,2,32,2.98,1,0,3
13,2,32,0.5575,1,2,0
14,3,32,1.365,1,2,0
15,3,32,1.365,1,16,0
16,3,16,0.5575,1,0,2
17,2,32,0.5575,1,0,16
18,3,32,0.5575,1,8,0
19,2,32,0.5575,1,3,0
20,2,32,0.5575,1,0,8
21,2,16,0.5575,1,0,1
22,3,16,0.5575,1,0,1
23,2,16,2.98,1,0,8
24,2,16,0.5575,1,1,0
25,2,32,0.5575,1,16,0
26,2,16,0.5575,1,4,0
27,3,32,0.5575,1,8,0
28,2,32,0.5575,1,0,3
29,3,32,0.5575,1,0,16
30,3,16,1.365,1,2,0
31,3,32,0.5575,1,0,16
32,2,32,0.5575,1,0,3
33,3,32,0.5575,1,2,0
34,2,32,2.98,1,16,0
35,3,32,1.365,1,8,0
36,2,16,2.98,1,0,2
37,3,32,0.5575,1,0,2
38,2,16,1.365,1,0,8
39,2,16,0.5575,1,1,0
40,2,16,4.595,1,0,8
41,2,32,0.5575,1,0,2
42,2,16,0.5575,1,1,0
43,2,32,1.365,1,0,3
44,3,16,1.365,1,0,2
45,3,32,1.365,1,16,0
46,3,32,0.5575,1,0,16
47,2,16,1.365,1,0,4
48,3,16,2.98,1,4,0
