nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,3,0
2,3,16,4.595,1,1,0
3,3,32,0.5575,1,2,0
4,2,16,0.5575,1,0,1
5,3,32,0.5575,1,8,0
6,2,32,1.365,1,0,16
7,3,16,0.5575,1,0,2
8,2,16,1.365,1,0,8
9,3,32,0.5575,1,0,8
10,2,32,4.595,1,0,2
11,3,16,4.595,1,8,0
12,3,16,1.365,1,4,0
13,2,16,0.5575,1,0,8
14,2,16,1.365,1,0,1
15,2,16,0.5575,1,4,0
16,3,32,6.21,1,0,8
17,2,32,1.365,1,8,0
18,2,32,0.5575,1,0,3
19,3,16,0.5575,1,8,0
20,2,32,0.5575,1,0,8
21,3,16,0.5575,1,2,0
22,2,16,0.5575,1,0,4
23,2,16,1.365,1,0,8
24,2,16,0.5575,1,0,2
25,3,32,2.98,1,0,2
26,3,32,2.98,1,16,0
27,3,32,2.98,1,16,0
28,2,32,1.365,1,2,0
29,3,16,0.5575,1,0,2
30,3,16,1.365,1,4,0
31,3,16,1.365,1,0,1
32,3,16,0.5575,1,8,0
33,3,16,0.5575,1,0,2
34,2,32,0.5575,1,0,8
35,2,32,0.5575,1,0,3
36,3,32,0.5575,1,0,8
37,3,16,1.365,1,1,0
38,2,32,2.98,1,16,0
39,2,16,1.365,1,0,1
40,2,16,0.5575,1,8,0
41,2,32,0.5575,1,0,3
42,3,16,0.5575,1,2,0
43,3,32,2.98,1,2,0
44,2,32,0.5575,1,0,2
45,2,32,2.98,1,8,0
46,2,16,2.98,1,0,2
47,3,16,1.365,1,8,0
48,2,16,1.365,1,2,0
