nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,2.98,1,0,8
2,3,32,0.5575,1,2,0
3,3,32,1.365,1,8,0
4,2,32,4.595,1,8,0
5,2,32,0.5575,1,0,3
6,3,16,0.5575,1,4,0
7,3,32,0.5575,1,0,16
8,2,16,0.5575,1,2,0
9,3,16,1.365,1,1,0
10,3,16,4.595,1,1,0
11,2,32,2.98,1,3,0
12,3,32,2.98,1,0,3
13,2,32,2.98,1,16,0
14,2,16,2.98,1,0,1
15,3,16,0.5575,1,2,0
16,2,16,2.98,1,4,0
17,2,16,4.595,1,0,4
18,2,32,0.5575,1,2,0
19,2,32,0.5575,1,0,2
20,3,32,0.5575,1,16,0
21,2,32,1.365,1,0,8
22,3,16,0.5575,1,0,4
23,2,32,1.365,1,8,0
24,2,16,0.5575,1,2,0
25,3,32,1.365,1,16,0
26,3,16,1.365,1,8,0
27,3,16,1.365,1,1,0
28,2,16,0.5575,1,0,1
29,3,32,0.5575,1,3,0
30,2,16,1.365,1,2,0
31,2,32,1.365,1,16,0
32,3,32,1.365,1,16,0
33,3,32,0.5575,1,2,0
34,2,16,1.365,1,0,2
35,2,16,0.5575,1,8,0
36,3,32,1.365,1,8,0
37,3,16,6.21,1,0,8
38,3,32,0.5575,1,0,3
39,2,32,0.5575,1,2,0
40,2,32,2.98,1,0,16
41,2,16,0.5575,1,4,0
42,3,32,0.5575,1,3,0
43,2,32,0.5575,1,0,2
44,3,16,0.5575,1,1,0
45,2,32,0.5575,1,16,0
46,3,16,0.5575,1,0,2
47,2,32,1.365,1,16,0
48,3,32,0.5575,1,0,8
