nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,8,0
2,3,16,0.5575,1,0,4
3,2,32,1.365,1,2,0
4,3,32,2.98,1,8,0
5,2,16,2.98,1,8,0
6,3,16,0.5575,1,0,2
7,2,32,1.365,1,0,16
8,3,32,0.5575,1,0,16
9,3,16,2.98,1,2,0
10,3,32,4.595,1,3,0
11,2,16,0.5575,1,8,0
12,3,32,0.5575,1,3,0
13,2,32,0.5575,1,3,0
14,3,16,1.365,1,8,0
15,2,16,4.595,1,8,0
16,3,16,1.365,1,1,0
17,3,16,0.5575,1,0,1
18,3,16,0.5575,1,0,4
19,2,32,2.98,1,0,2
20,2,16,0.5575,1,0,1
21,2,32,1.365,1,3,0
22,3,32,1.365,1,0,16
23,3,32,0.5575,1,0,3
24,2,32,0.5575,1,3,0
25,3,32,0.5575,1,2,0
26,2,16,1.365,1,4,0
27,2,32,6.21,1,0,8
28,3,16,1.365,1,4,0
29,2,32,4.595,1,8,0
30,2,16,1.365,1,0,1
31,2,16,0.5575,1,8,0
32,3,32,2.98,1,0,2
33,3,16,2.98,1,0,2
34,2,16,0.5575,1,4,0
35,2,32,0.5575,1,0,2
36,2,32,0.5575,1,0,2
37,3,32,0.5575,1,16,0
38,3,16,1.365,1,8,0
39,2,32,1.365,1,3,0
40,2,32,0.5575,1,3,0
41,3,32,1.365,1,16,0
42,3,32,0.5575,1,2,0
43,3,32,2.98,1,0,2
44,2,16,0.5575,1,0,4
45,2,32,0.5575,1,0,3
46,2,32,0.5575,1,8,0
47,3,16,1.365,1,0,4
48,2,16,0.5575,1,8,0
