nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,1,0
2,2,16,0.5575,1,4,0
3,2,16,0.5575,1,0,2
4,2,16,2.98,1,2,0
5,3,32,1.365,1,0,8
6,3,32,0.5575,1,2,0
7,2,32,0.5575,1,2,0
8,3,16,1.365,1,0,4
9,3,32,0.5575,1,2,0
10,3,32,0.5575,1,2,0
11,3,32,1.365,1,0,2
12,3,32,2.98,1,0,3
13,2,16,0.5575,1,0,8
14,2,16,1.365,1,0,2
15,2,16,2.98,1,0,2
16,3,32,6.21,1,16,0
17,2,16,1.365,1,2,0
18,2,16,0.5575,1,0,8
19,2,16,1.365,1,4,0
20,3,32,0.5575,1,16,0
21,3,32,0.5575,1,0,3
22,2,32,1.365,1,16,0
23,2,32,1.365,1,2,0
24,3,16,4.595,1,2,0
25,2,32,0.5575,1,0,2
26,2,32,0.5575,1,16,0
27,2,32,1.365,1,2,0
28,2,16,4.595,1,0,8
29,2,32,2.98,1,0,8
30,3,32,1.365,1,3,0
31,2,32,2.98,1,0,8
32,2,16,0.5575,1,0,4
33,2,32,0.5575,1,0,3
34,2,32,2.98,1,16,0
35,3,16,0.5575,1,0,8
36,3,32,0.5575,1,0,3
37,3,16,0.5575,1,0,1
38,3,16,1.365,1,4,0
39,3,32,0.5575,1,3,0
40,3,16,0.5575,1,4,0
41,2,32,0.5575,1,0,8
42,3,16,4.595,1,4,0
43,3,32,2.98,1,0,16
44,2,16,0.5575,1,1,0
45,3,16,1.365,1,0,4
46,3,16,0.5575,1,0,8
47,2,16,1.365,1,1,0
48,3,16,0.5575,1,0,8
