nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,2,0
2,3,16,1.365,1,0,1
3,3,32,2.98,1,16,0
4,2,16,0.5575,1,1,0
5,2,32,4.595,1,3,0
6,3,32,0.5575,1,0,2
7,3,32,2.98,1,0,3
8,2,32,0.5575,1,2,0
9,3,16,0.5575,1,0,2
10,3,16,0.5575,1,0,4
11,3,32,0.5575,1,0,8
12,2,32,0.5575,1,0,3
13,2,32,1.365,1,2,0
14,2,16,1.365,1,0,1
15,3,16,0.5575,1,4,0
16,3,16,0.5575,1,0,1
17,2,32,1.365,1,16,0
18,3,32,1.365,1,3,0
19,3,16,0.5575,1,0,4
20,3,32,0.5575,1,2,0
21,2,16,1.365,1,0,1
22,3,32,0.5575,1,0,8
23,2,16,0.5575,1,4,0
24,2,16,2.98,1,8,0
25,2,16,0.5575,1,0,8
26,3,16,1.365,1,0,8
27,2,16,4.595,1,4,0
28,3,32,1.365,1,16,0
29,3,32,0.5575,1,3,0
30,3,16,4.595,1,8,0
31,2,32,2.98,1,0,3
32,2,16,0.5575,1,0,1
33,2,16,0.5575,1,0,8
34,2,16,0.5575,1,0,4
35,2,32,6.21,1,0,16
36,2,16,1.365,1,0,2
37,3,32,2.98,1,0,16
38,3,16,2.98,1,0,2
39,2,16,0.5575,1,0,4
40,2,32,0.5575,1,0,3
41,2,16,1.365,1,4,0
42,2,32,2.98,1,0,16
43,3,32,0.5575,1,2,0
44,2,32,1.365,1,0,3
45,2,32,0.5575,1,8,0
46,3,16,1.365,1,8,0
47,3,16,0.5575,1,2,0
48,3,32,1.365,1,8,0
