nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,2.98,1,1,0
2,2,32,0.5575,1,0,2
3,2,32,1.365,1,2,0
4,2,16,0.5575,1,0,1
5,2,32,0.5575,1,3,0
6,3,16,0.5575,1,2,0
7,2,16,1.365,1,8,0
8,3,32,1.365,1,0,16
9,3,32,4.595,1,0,16
10,2,32,1.365,1,3,0
11,3,16,0.5575,1,0,1
12,3,16,6.21,1,0,4
13,3,32,0.5575,1,8,0
14,2,16,2.98,1,0,8
15,2,16,1.365,1,0,8
16,3,16,0.5575,1,8,0
17,2,32,0.5575,1,0,2
18,3,16,1.365,1,1,0
19,3,32,1.365,1,8,0
20,2,32,4.595,1,8,0
21,3,16,2.98,1,0,1
22,2,32,2.98,1,8,0
23,3,16,1.365,1,2,0
24,2,32,4.595,1,0,16
25,2,32,2.98,1,0,16
26,3,16,2.98,1,8,0
27,3,16,0.5575,1,0,8
28,2,16,2.98,1,0,2
29,2,32,0.5575,1,8,0
30,3,32,0.5575,1,3,0
31,2,16,0.5575,1,0,2
32,3,32,1.365,1,0,2
33,2,16,0.5575,1,2,0
34,3,16,0.5575,1,0,8
35,3,32,0.5575,1,8,0
36,3,32,0.5575,1,8,0
37,2,16,1.365,1,1,0
38,3,32,1.365,1,0,3
39,3,16,0.5575,1,2,0
40,3,16,0.5575,1,2,0
41,3,16,0.5575,1,0,4
42,3,16,0.5575,1,1,0
43,2,32,0.5575,1,3,0
44,2,32,1.365,1,8,0
45,2,16,0.5575,1,0,4
46,2,32,1.365,1,8,0
47,2,16,0.5575,1,0,8
48,3,16,0.5575,1,1,0
