nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,3,0
2,3,16,1.365,1,8,0
3,2,32,0.5575,1,2,0
4,3,32,0.5575,1,0,8
5,2,32,0.5575,1,0,8
6,3,32,1.365,1,0,16
7,3,32,1.365,1,8,0
8,2,16,0.5575,1,8,0
9,3,16,1.365,1,0,2
10,3,16,0.5575,1,0,1
11,2,32,1.365,1,0,8
12,3,16,4.595,1,1,0
13,2,32,0.5575,1,2,0
14,3,16,1.365,1,0,8
15,2,16,2.98,1,0,1
16,3,16,1.365,1,1,0
17,2,16,0.5575,1,0,4
18,3,16,0.5575,1,2,0
19,2,16,0.5575,1,0,8
20,3,32,2.98,1,0,2
21,2,32,6.21,1,16,0
22,3,32,0.5575,1,8,0
23,3,16,1.365,1,0,2
24,3,32,0.5575,1,0,3
25,2,32,2.98,1,0,16
26,2,16,1.365,1,0,2
27,3,16,0.5575,1,4,0
28,3,16,0.5575,1,0,4
29,2,32,0.5575,1,16,0
30,2,32,0.5575,1,3,0
31,2,32,1.365,1,0,2
32,3,32,2.98,1,0,2
33,2,32,4.595,1,0,2
34,2,32,4.595,1,0,3
35,3,16,1.365,1,4,0
36,3,16,0.5575,1,8,0
37,2,32,1.365,1,0,8
38,3,16,1.365,1,0,8
39,3,16,0.5575,1,2,0
40,2,16,0.5575,1,2,0
41,2,32,0.5575,1,3,0
42,3,16,0.5575,1,0,1
43,3,16,2.98,1,0,8
44,2,16,0.5575,1,0,1
45,2,32,2.98,1,16,0
46,2,32,0.5575,1,8,0
47,2,16,2.98,1,2,0
48,2,32,0.5575,1,0,8
