nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,0,1
2,2,16,0.5575,1,4,0
3,2,32,0.5575,1,8,0
4,2,32,0.5575,1,2,0
5,3,32,2.98,1,0,3
6,3,32,2.98,1,0,3
7,2,32,0.5575,1,3,0
8,3,16,1.365,1,4,0
9,2,32,0.5575,1,8,0
10,3,16,0.5575,1,4,0
11,2,16,0.5575,1,8,0
12,2,16,0.5575,1,1,0
13,3,32,1.365,1,0,3
14,2,32,2.98,1,16,0
15,3,16,2.98,1,0,1
16,2,32,1.365,1,8,0
17,3,32,0.5575,1,0,16
18,3,16,1.365,1,0,8
19,3,32,1.365,1,8,0
20,2,16,2.98,1,0,8
21,2,32,0.5575,1,0,3
22,3,32,4.595,1,3,0
23,3,32,1.365,1,3,0
24,3,16,1.365,1,0,4
25,2,32,6.21,1,2,0
26,3,32,1.365,1,8,0
27,2,16,0.5575,1,0,4
28,3,16,0.5575,1,0,1
29,2,32,1.365,1,3,0
30,3,32,0.5575,1,16,0
31,2,16,1.365,1,8,0
32,2,16,1.365,1,4,0
33,3,32,0.5575,1,0,16
34,2,32,2.98,1,16,0
35,2,16,1.365,1,2,0
36,3,32,4.595,1,2,0
37,3,32,2.98,1,16,0
38,3,32,0.5575,1,0,2
39,3,16,0.5575,1,0,1
40,2,16,0.5575,1,2,0
41,2,16,0.5575,1,0,2
42,3,16,0.5575,1,2,0
43,3,16,4.595,1,4,0
44,2,16,0.5575,1,0,1
45,2,32,0.5575,1,2,0
46,3,16,1.365,1,0,8
47,2,32,0.5575,1,0,16
48,3,16,0.5575,1,1,0
