nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,2,0
2,2,32,0.5575,1,16,0
3,3,16,0.5575,1,0,4
4,2,16,0.5575,1,8,0
5,3,16,1.365,1,0,2
6,3,32,0.5575,1,8,0
7,3,16,1.365,1,0,4
8,2,32,4.595,1,0,2
9,3,32,1.365,1,8,0
10,2,16,1.365,1,1,0
11,3,32,1.365,1,0,16
12,2,32,1.365,1,2,0
13,3,16,0.5575,1,1,0
14,2,32,0.5575,1,0,8
15,3,16,1.365,1,4,0
16,2,32,0.5575,1,8,0
17,2,16,4.595,1,0,4
18,2,16,1.365,1,2,0
19,2,32,0.5575,1,0,2
20,2,32,0.5575,1,0,16
21,2,32,0.5575,1,2,0
22,3,16,2.98,1,2,0
23,3,16,2.98,1,0,8
24,3,16,0.5575,1,8,0
25,2,32,0.5575,1,0,3
26,3,16,0.5575,1,2,0
27,3,32,0.5575,1,0,2
28,2,32,2.98,1,3,0
29,2,32,0.5575,1,3,0
30,2,16,1.365,1,4,0
31,3,16,0.5575,1,2,0
32,3,32,2.98,1,16,0
33,3,32,0.5575,1,0,2
34,2,16,0.5575,1,0,8
35,2,32,0.5575,1,0,3
36,2,16,1.365,1,4,0
37,3,16,2.98,1,0,8
38,2,32,0.5575,1,2,0
39,3,16,1.365,1,0,8
40,2,16,2.98,1,0,8
41,3,32,0.5575,1,2,0
42,2,32,0.5575,1,0,3
43,3,32,0.5575,1,0,3
44,3,32,4.595,1,3,0
45,3,16,2.98,1,0,4
46,2,16,1.365,1,0,8
47,2,32,6.21,1,0,8
48,3,32,1.365,1,0,2
