nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,1.365,1,8,0
2,3,32,0.5575,1,8,0
3,3,16,1.365,1,2,0
4,2,32,2.98,1,0,16
5,3,16,0.5575,1,0,4
6,3,16,1.365,1,0,8
7,2,16,0.5575,1,2,0
8,2,16,1.365,1,1,0
9,3,16,2.98,1,4,0
10,2,16,0.5575,1,0,1
11,3,16,0.5575,1,0,1
12,3,32,1.365,1,2,0
13,2,16,0.5575,1,0,1
14,2,32,0.5575,1,0,16
15,3,32,0.5575,1,0,16
16,2,16,1.365,1,0,8
17,2,16,1.365,1,4,0
18,2,16,0.5575,1,2,0
19,2,16,2.98,1,0,2
20,2,32,6.21,1,8,0
21,2,32,0.5575,1,0,8
22,2,16,2.98,1,4,0
23,3,16,0.5575,1,8,0
24,3,16,4.595,1,8,0
25,3,32,0.5575,1,8,0
26,2,16,0.5575,1,2,0
27,2,32,1.365,1,3,0
28,3,32,0.5575,1,8,0
29,3,32,1.365,1,0,2
30,3,32,0.5575,1,0,3
31,2,16,1.365,1,4,0
32,2,32,0.5575,1,16,0
33,2,16,0.5575,1,4,0
34,3,32,0.5575,1,0,2
35,3,16,0.5575,1,1,0
36,3,32,1.365,1,3,0
37,2,32,1.365,1,0,16
38,2,16,0.5575,1,0,2
39,3,32,4.595,1,2,0
40,2,32,0.5575,1,0,2
41,3,32,0.5575,1,0,3
42,2,32,2.98,1,2,0
43,3,16,4.595,1,0,8
44,3,16,0.5575,1,2,0
45,3,16,1.365,1,0,8
46,2,16,2.98,1,8,0
47,2,16,0.5575,1,0,1
48,3,32,2.98,1,3,0
