nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,1.365,1,0,16
2,2,32,0.5575,1,0,2
3,2,16,4.595,1,0,2
4,3,32,2.98,1,3,0
5,3,16,1.365,1,8,0
6,2,32,0.5575,1,0,2
7,3,32,0.5575,1,0,3
8,2,32,0.5575,1,0,16
9,2,32,1.365,1,0,2
10,2,32,1.365,1,8,0
11,2,16,6.21,1,0,8
12,3,32,0.5575,1,8,0
13,2,32,2.98,1,0,8
14,3,32,1.365,1,16,0
15,2,16,2.98,1,4,0
16,3,32,0.5575,1,2,0
17,2,32,0.5575,1,0,8
18,2,16,0.5575,1,2,0
19,3,16,2.98,1,0,2
20,2,32,0.5575,1,0,2
21,2,32,1.365,1,0,8
22,3,16,1.365,1,4,0
23,2,32,1.365,1,0,2
24,3,16,1.365,1,8,0
25,2,16,0.5575,1,0,2
26,3,32,0.5575,1,2,0
27,2,16,0.5575,1,8,0
28,3,32,0.5575,1,3,0
29,3,16,1.365,1,0,4
30,3,16,0.5575,1,0,8
31,3,32,1.365,1,0,8
32,2,16,0.5575,1,0,8
33,2,32,0.5575,1,8,0
34,3,16,1.365,1,0,1
35,2,16,2.98,1,2,0
36,3,16,0.5575,1,8,0
37,2,32,0.5575,1,0,16
38,3,16,1.365,1,2,0
39,3,32,0.5575,1,2,0
40,3,32,0.5575,1,2,0
41,3,32,0.5575,1,8,0
42,3,16,4.595,1,0,2
43,2,32,0.5575,1,3,0
44,3,32,2.98,1,0,16
45,3,32,0.5575,1,8,0
46,2,32,0.5575,1,2,0
47,3,32,4.595,1,0,2
48,2,16,2.98,1,0,2
