nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,2.98,1,16,0
2,3,32,0.5575,1,2,0
3,3,32,1.365,1,2,0
4,3,16,4.595,1,4,0
5,3,32,0.5575,1,8,0
6,3,16,2.98,1,0,2
7,3,16,1.365,1,1,0
8,3,32,2.98,1,0,3
9,3,16,0.5575,1,1,0
10,3,32,0.5575,1,0,8
11,3,16,6.21,1,0,8
12,2,16,0.5575,1,0,4
13,3,32,0.5575,1,8,0
14,3,16,2.98,1,2,0
15,2,32,0.5575,1,0,16
16,2,32,0.5575,1,0,16
17,2,32,0.5575,1,16,0
18,3,32,1.365,1,16,0
19,2,32,0.5575,1,2,0
20,2,32,1.365,1,8,0
21,3,16,0.5575,1,0,8
22,2,32,0.5575,1,2,0
23,2,32,1.365,1,0,8
24,2,16,0.5575,1,8,0
25,3,32,1.365,1,3,0
26,2,16,2.98,1,1,0
27,3,16,0.5575,1,0,8
28,2,32,1.365,1,0,2
29,2,32,4.595,1,16,0
30,3,16,1.365,1,0,2
31,2,16,1.365,1,2,0
32,2,32,2.98,1,0,8
33,2,16,1.365,1,2,0
34,3,16,0.5575,1,0,4
35,3,32,0.5575,1,0,8
36,2,16,0.5575,1,0,2
37,2,16,0.5575,1,0,1
38,2,16,0.5575,1,0,2
39,2,16,1.365,1,4,0
40,3,16,0.5575,1,0,2
41,2,32,2.98,1,3,0
42,3,32,1.365,1,16,0
43,2,32,4.595,1,0,8
44,2,16,0.5575,1,2,0
45,2,16,0.5575,1,8,0
46,3,16,0.5575,1,0,1
47,3,16,0.5575,1,1,0
48,2,16,1.365,1,1,0
