nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,6.21,1,1,0
2,2,16,1.365,1,4,0
3,3,16,0.5575,1,0,8
4,2,32,2.98,1,0,8
5,3,16,1.365,1,0,8
6,2,16,0.5575,1,4,0
7,2,16,4.595,1,8,0
8,2,32,1.365,1,0,8
9,3,16,0.5575,1,8,0
10,3,32,0.5575,1,0,2
11,2,16,0.5575,1,0,2
12,3,32,1.365,1,0,8
13,2,16,0.5575,1,0,4
14,2,16,4.595,1,0,8
15,3,32,2.98,1,2,0
16,3,32,0.5575,1,2,0
17,3,32,1.365,1,0,3
18,2,16,1.365,1,0,1
19,2,32,2.98,1,3,0
20,3,16,1.365,1,0,2
21,3,32,0.5575,1,0,8
22,3,16,0.5575,1,0,2
23,2,16,2.98,1,0,2
24,3,16,0.5575,1,0,8
25,2,16,1.365,1,0,1
26,3,16,0.5575,1,4,0
27,3,32,1.365,1,3,0
28,2,32,0.5575,1,3,0
29,2,32,0.5575,1,0,8
30,3,32,0.5575,1,3,0
31,3,32,0.5575,1,0,16
32,3,32,0.5575,1,3,0
33,2,16,0.5575,1,0,1
34,2,16,0.5575,1,8,0
35,2,32,0.5575,1,0,2
36,3,32,1.365,1,2,0
37,3,16,0.5575,1,0,4
38,2,16,2.98,1,8,0
39,3,16,4.595,1,0,1
40,2,32,1.365,1,0,16
41,3,16,0.5575,1,4,0
42,2,16,2.98,1,2,0
43,3,16,1.365,1,0,1
44,2,16,1.365,1,8,0
45,3,32,0.5575,1,16,0
46,2,32,2.98,1,2,0
47,2,16,0.5575,1,2,0
48,3,16,0.5575,1,4,0
