nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,0,1
2,3,16,0.5575,1,0,1
3,3,16,1.365,1,0,8
4,3,16,1.365,1,0,2
5,2,32,0.5575,1,8,0
6,2,32,2.98,1,0,16
7,2,32,2.98,1,0,3
8,2,32,0.5575,1,0,3
9,3,16,0.5575,1,8,0
10,2,16,1.365,1,0,4
11,3,16,0.5575,1,4,0
12,2,32,6.21,1,3,0
13,3,32,0.5575,1,0,16
14,3,32,0.5575,1,0,3
15,2,32,0.5575,1,16,0
16,2,16,0.5575,1,1,0
17,3,32,0.5575,1,8,0
18,3,32,4.595,1,2,0
19,3,16,2.98,1,4,0
20,2,32,1.365,1,0,8
21,2,16,4.595,1,0,4
22,2,32,1.365,1,16,0
23,2,16,0.5575,1,2,0
24,3,16,0.5575,1,8,0
25,3,32,0.5575,1,2,0
26,2,16,1.365,1,1,0
27,3,32,4.595,1,8,0
28,3,32,0.5575,1,3,0
29,3,16,0.5575,1,0,4
30,3,16,2.98,1,0,2
31,2,16,1.365,1,4,0
32,3,32,0.5575,1,0,3
33,3,32,1.365,1,16,0
34,3,32,0.5575,1,0,2
35,3,16,1.365,1,0,1
36,2,16,0.5575,1,0,8
37,2,32,0.5575,1,0,8
38,2,32,1.365,1,0,16
39,3,32,2.98,1,0,2
40,2,16,2.98,1,1,0
41,2,32,0.5575,1,0,3
42,2,16,1.365,1,1,0
43,3,16,0.5575,1,0,2
44,3,32,1.365,1,16,0
45,3,32,1.365,1,8,0
46,2,16,0.5575,1,0,8
47,2,32,0.5575,1,3,0
48,2,32,2.98,1,0,2
