nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,8,0
2,2,16,0.5575,1,4,0
3,2,32,0.5575,1,0,16
4,2,32,0.5575,1,0,8
5,3,32,6.21,1,16,0
6,2,32,1.365,1,0,3
7,3,16,2.98,1,2,0
8,2,16,2.98,1,0,2
9,3,16,0.5575,1,0,8
10,3,32,0.5575,1,16,0
11,3,32,4.595,1,16,0
12,3,16,0.5575,1,0,8
13,2,32,1.365,1,3,0
14,3,16,0.5575,1,4,0
15,3,16,2.98,1,0,2
16,2,32,1.365,1,16,0
17,2,16,0.5575,1,2,0
18,3,32,0.5575,1,0,2
19,2,16,0.5575,1,0,8
20,3,16,1.365,1,4,0
21,3,32,1.365,1,0,3
22,2,16,4.595,1,1,0
23,2,16,0.5575,1,2,0
24,2,32,1.365,1,8,0
25,3,16,0.5575,1,0,2
26,2,32,0.5575,1,2,0
27,3,32,0.5575,1,0,8
28,3,16,2.98,1,0,1
29,2,32,0.5575,1,3,0
30,3,32,2.98,1,3,0
31,2,16,1.365,1,4,0
32,3,32,1.365,1,0,16
33,2,16,0.5575,1,0,1
34,2,16,1.365,1,0,8
35,3,16,2.98,1,1,0
36,3,16,4.595,1,1,0
37,3,16,0.5575,1,1,0
38,3,16,1.365,1,0,1
39,2,32,0.5575,1,0,2
40,2,16,2.98,1,4,0
41,2,32,1.365,1,8,0
42,3,16,0.5575,1,0,4
43,2,32,1.365,1,16,0
44,2,16,0.5575,1,0,1
45,2,16,0.5575,1,0,1
46,3,32,0.5575,1,0,3
47,3,32,0.5575,1,0,8
48,2,32,1.365,1,16,0
