nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,0,2
2,3,32,0.5575,1,16,0
3,2,32,1.365,1,0,8
4,2,16,0.5575,1,4,0
5,3,32,1.365,1,2,0
6,2,16,0.5575,1,0,2
7,3,16,0.5575,1,0,4
8,3,32,1.365,1,8,0
9,3,16,2.98,1,0,2
10,2,32,0.5575,1,0,8
11,3,32,0.5575,1,0,2
12,2,32,0.5575,1,3,0
13,2,32,1.365,1,2,0
14,2,16,4.595,1,2,0
15,2,32,0.5575,1,3,0
16,3,32,2.98,1,0,8
17,2,16,2.98,1,0,1
18,2,16,4.595,1,8,0
19,3,16,0.5575,1,1,0
20,2,16,0.5575,1,0,1
21,3,16,1.365,1,1,0
22,2,16,0.5575,1,0,1
23,2,32,1.365,1,0,16
24,2,32,4.595,1,0,3
25,3,32,0.5575,1,0,16
26,2,32,0.5575,1,0,8
27,3,32,6.21,1,0,3
28,3,16,0.5575,1,0,1
29,3,16,1.365,1,2,0
30,3,32,0.5575,1,0,8
31,3,16,1.365,1,0,2
32,3,16,0.5575,1,8,0
33,3,32,0.5575,1,16,0
34,2,16,2.98,1,0,8
35,3,32,2.98,1,0,16
36,2,16,1.365,1,4,0
37,3,16,1.365,1,4,0
38,2,32,1.365,1,2,0
39,3,16,0.5575,1,0,8
40,2,32,0.5575,1,0,16
41,3,32,0.5575,1,3,0
42,2,32,1.365,1,16,0
43,2,16,0.5575,1,0,2
44,2,16,2.98,1,8,0
45,3,32,0.5575,1,2,0
46,3,32,0.5575,1,8,0
47,2,32,1.365,1,0,8
48,3,32,2.98,1,3,0
