nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,2
2,2,16,1.365,1,0,4
3,3,16,1.365,1,8,0
4,3,32,0.5575,1,0,3
5,3,16,1.365,1,1,0
6,2,16,0.5575,1,1,0
7,3,16,0.5575,1,4,0
8,2,16,1.365,1,8,0
9,3,32,1.365,1,0,2
10,3,32,0.5575,1,3,0
11,3,32,0.5575,1,0,8
12,2,16,1.365,1,0,4
13,3,16,0.5575,1,2,0
14,2,32,2.98,1,0,2
15,3,16,4.595,1,0,1
16,3,32,0.5575,1,2,0
17,2,16,2.98,1,8,0
18,2,32,4.595,1,2,0
19,2,32,1.365,1,0,3
20,3,16,0.5575,1,0,8
21,2,16,2.98,1,0,2
22,3,16,0.5575,1,0,4
23,3,32,4.595,1,16,0
24,3,16,1.365,1,2,0
25,2,32,0.5575,1,8,0
26,3,32,0.5575,1,0,3
27,3,32,1.365,1,16,0
28,3,16,2.98,1,4,0
29,3,32,0.5575,1,3,0
30,2,16,0.5575,1,0,4
31,2,32,0.5575,1,0,2
32,3,16,1.365,1,1,0
33,2,32,0.5575,1,8,0
34,2,32,1.365,1,0,16
35,2,32,0.5575,1,3,0
36,3,32,0.5575,1,0,16
37,2,16,2.98,1,0,2
38,2,16,0.5575,1,0,8
39,2,16,0.5575,1,1,0
40,3,32,2.98,1,8,0
41,2,32,1.365,1,8,0
42,2,16,1.365,1,0,2
43,3,32,6.21,1,8,0
44,2,16,2.98,1,0,2
45,2,16,0.5575,1,8,0
46,2,32,0.5575,1,16,0
47,2,16,0.5575,1,0,1
48,3,16,0.5575,1,8,0
