nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,0,4
2,3,16,0.5575,1,0,2
3,2,16,0.5575,1,8,0
4,3,32,6.21,1,3,0
5,2,32,0.5575,1,16,0
6,2,32,1.365,1,0,2
7,2,32,4.595,1,8,0
8,2,16,1.365,1,0,2
9,2,32,0.5575,1,0,2
10,2,32,0.5575,1,8,0
11,2,32,0.5575,1,8,0
12,3,32,1.365,1,0,2
13,2,32,1.365,1,3,0
14,2,32,0.5575,1,0,8
15,2,16,0.5575,1,2,0
16,3,16,0.5575,1,4,0
17,2,16,2.98,1,0,2
18,3,32,0.5575,1,16,0
19,3,32,4.595,1,2,0
20,3,16,1.365,1,0,2
21,2,16,0.5575,1,0,2
22,3,32,2.98,1,0,16
23,3,32,0.5575,1,0,16
24,3,16,2.98,1,8,0
25,3,32,1.365,1,8,0
26,3,32,1.365,1,8,0
27,2,16,0.5575,1,8,0
28,3,32,1.365,1,2,0
29,3,32,0.5575,1,8,0
30,2,32,0.5575,1,0,2
31,3,32,0.5575,1,8,0
32,3,32,0.5575,1,0,3
33,2,32,0.5575,1,0,2
34,3,16,0.5575,1,8,0
35,3,32,0.5575,1,3,0
36,3,32,2.98,1,2,0
37,2,16,0.5575,1,0,4
38,2,16,4.595,1,2,0
39,2,16,1.365,1,1,0
40,3,16,1.365,1,1,0
41,3,32,0.5575,1,0,8
42,2,32,2.98,1,16,0
43,2,16,2.98,1,1,0
44,2,16,2.98,1,8,0
45,3,32,1.365,1,0,16
46,3,16,1.365,1,2,0
47,2,32,0.5575,1,0,16
48,3,32,0.5575,1,2,0
