nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,3
2,2,16,1.365,1,0,8
3,2,32,2.98,1,8,0
4,3,32,0.5575,1,0,2
5,3,16,0.5575,1,4,0
6,3,16,1.365,1,0,4
7,2,32,0.5575,1,16,0
8,2,16,1.365,1,0,1
9,3,32,4.595,1,8,0
10,2,32,1.365,1,0,3
11,3,16,0.5575,1,0,8
12,2,16,2.98,1,0,2
13,2,16,4.595,1,0,1
14,3,16,0.5575,1,4,0
15,2,16,1.365,1,8,0
16,2,32,0.5575,1,8,0
17,2,16,0.5575,1,0,8
18,3,16,0.5575,1,0,8
19,2,16,6.21,1,4,0
20,3,16,1.365,1,0,2
21,2,16,2.98,1,4,0
22,2,32,0.5575,1,3,0
23,2,32,2.98,1,2,0
24,3,32,2.98,1,0,16
25,3,32,0.5575,1,3,0
26,2,16,1.365,1,1,0
27,2,32,1.365,1,0,16
28,3,32,0.5575,1,2,0
29,3,32,1.365,1,8,0
30,2,32,0.5575,1,3,0
31,3,32,0.5575,1,2,0
32,3,32,0.5575,1,3,0
33,3,16,0.5575,1,0,2
34,2,16,0.5575,1,0,2
35,3,32,1.365,1,16,0
36,2,32,2.98,1,0,8
37,3,16,1.365,1,0,1
38,2,32,4.595,1,0,3
39,2,32,0.5575,1,16,0
40,2,32,1.365,1,0,2
41,2,32,0.5575,1,0,8
42,3,32,0.5575,1,0,2
43,3,32,1.365,1,0,8
44,3,32,0.5575,1,3,0
45,3,16,0.5575,1,8,0
46,3,16,0.5575,1,1,0
47,2,32,2.98,1,0,2
48,3,32,0.5575,1,0,16
