nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,0,8
2,3,32,1.365,1,0,8
3,3,32,0.5575,1,2,0
4,2,16,2.98,1,0,2
5,2,16,0.5575,1,2,0
6,3,32,0.5575,1,3,0
7,2,16,0.5575,1,1,0
8,2,32,0.5575,1,0,2
9,3,16,1.365,1,4,0
10,3,32,4.595,1,0,16
11,3,32,1.365,1,0,3
12,3,16,2.98,1,0,2
13,2,16,0.5575,1,0,8
14,2,16,1.365,1,1,0
15,3,32,1.365,1,0,16
16,3,32,0.5575,1,0,16
17,2,16,0.5575,1,1,0
18,2,16,0.5575,1,8,0
19,2,16,0.5575,1,2,0
20,2,32,0.5575,1,0,16
21,3,16,1.365,1,4,0
22,2,32,0.5575,1,0,2
23,3,16,2.98,1,0,1
24,2,32,0.5575,1,0,16
25,2,32,0.5575,1,0,16
26,3,16,1.365,1,0,4
27,2,16,0.5575,1,0,4
28,2,16,4.595,1,0,2
29,3,16,2.98,1,0,2
30,2,16,0.5575,1,0,2
31,2,32,1.365,1,0,2
32,3,16,0.5575,1,0,1
33,3,32,1.365,1,0,2
34,3,32,6.21,1,0,2
35,2,32,2.98,1,0,8
36,3,16,4.595,1,0,8
37,3,32,0.5575,1,3,0
38,2,16,2.98,1,2,0
39,3,16,1.365,1,0,2
40,3,32,1.365,1,16,0
41,3,32,2.98,1,8,0
42,3,16,0.5575,1,1,0
43,3,32,1.365,1,0,16
44,2,16,0.5575,1,0,4
45,2,16,0.5575,1,4,0
46,2,16,1.365,1,4,0
47,3,16,0.5575,1,4,0
48,2,16,0.5575,1,8,0
