nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,8,0
2,2,32,1.365,1,0,2
3,3,32,1.365,1,8,0
4,2,32,1.365,1,2,0
5,2,32,0.5575,1,0,8
6,2,32,4.595,1,16,0
7,3,16,1.365,1,0,1
8,3,16,0.5575,1,0,8
9,3,32,1.365,1,3,0
10,3,32,1.365,1,0,2
11,3,16,2.98,1,0,2
12,3,16,0.5575,1,8,0
13,3,16,0.5575,1,0,2
14,2,32,1.365,1,8,0
15,2,32,0.5575,1,0,16
16,3,16,0.5575,1,2,0
17,3,32,0.5575,1,0,2
18,2,16,0.5575,1,0,2
19,3,32,1.365,1,8,0
20,3,32,2.98,1,2,0
21,3,32,0.5575,1,0,8
22,2,16,0.5575,1,0,4
23,2,16,0.5575,1,0,8
24,2,16,1.365,1,2,0
25,3,32,1.365,1,16,0
26,2,16,1.365,1,2,0
27,2,16,2.98,1,0,1
28,2,16,4.595,1,1,0
29,3,16,2.98,1,2,0
30,2,32,1.365,1,2,0
31,2,32,1.365,1,16,0
32,2,32,6.21,1,0,8
33,3,32,0.5575,1,16,0
34,2,16,2.98,1,2,0
35,3,16,0.5575,1,0,1
36,2,16,0.5575,1,2,0
37,2,16,2.98,1,4,0
38,3,16,0.5575,1,0,1
39,2,32,0.5575,1,2,0
40,3,32,0.5575,1,0,8
41,3,16,0.5575,1,0,4
42,3,32,4.595,1,16,0
43,2,16,0.5575,1,0,2
44,2,32,0.5575,1,0,16
45,3,16,0.5575,1,0,8
46,2,32,0.5575,1,0,16
47,3,32,2.98,1,0,3
48,3,16,0.5575,1,0,4
