nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,0,1
2,2,16,1.365,1,0,4
3,2,32,1.365,1,0,2
4,2,16,2.98,1,0,4
5,3,32,1.365,1,3,0
6,3,32,2.98,1,8,0
7,2,16,0.5575,1,1,0
8,3,16,0.5575,1,0,4
9,3,32,0.5575,1,0,2
10,3,16,1.365,1,8,0
11,2,32,0.5575,1,0,8
12,2,32,0.5575,1,0,16
13,2,16,0.5575,1,0,4
14,2,32,6.21,1,3,0
15,3,16,0.5575,1,0,1
16,3,32,2.98,1,0,16
17,2,16,0.5575,1,0,8
18,3,16,0.5575,1,2,0
19,3,32,0.5575,1,3,0
20,3,16,0.5575,1,8,0
21,2,16,0.5575,1,4,0
22,3,32,4.595,1,2,0
23,2,16,1.365,1,8,0
24,2,16,0.5575,1,8,0
25,3,16,0.5575,1,0,4
26,3,16,1.365,1,0,4
27,3,32,1.365,1,16,0
28,2,32,2.98,1,0,2
29,2,32,0.5575,1,8,0
30,2,16,4.595,1,2,0
31,3,32,4.595,1,0,8
32,3,32,0.5575,1,0,2
33,3,32,1.365,1,3,0
34,3,32,1.365,1,0,3
35,2,16,1.365,1,8,0
36,3,16,0.5575,1,2,0
37,3,32,0.5575,1,0,16
38,2,16,2.98,1,2,0
39,3,16,2.98,1,4,0
40,3,16,2.98,1,0,1
41,2,32,1.365,1,0,3
42,2,32,0.5575,1,2,0
43,2,32,0.5575,1,16,0
44,2,16,1.365,1,2,0
45,2,32,0.5575,1,3,0
46,3,16,0.5575,1,0,8
47,2,16,1.365,1,0,1
48,2,32,0.5575,1,2,0
