nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,8
2,3,32,1.365,1,3,0
3,2,32,0.5575,1,2,0
4,3,32,0.5575,1,0,8
5,2,32,2.98,1,0,3
6,3,16,1.365,1,0,2
7,2,32,0.5575,1,0,3
8,2,32,0.5575,1,8,0
9,2,16,2.98,1,0,2
10,3,16,4.595,1,8,0
11,2,32,1.365,1,8,0
12,2,32,1.365,1,8,0
13,2,32,0.5575,1,0,8
14,3,16,0.5575,1,4,0
15,2,32,2.98,1,16,0
16,3,16,0.5575,1,1,0
17,3,16,0.5575,1,1,0
18,3,32,0.5575,1,16,0
19,3,16,1.365,1,8,0
20,3,32,1.365,1,0,3
21,2,32,1.365,1,2,0
22,2,32,1.365,1,0,2
23,2,32,4.595,1,0,2
24,3,16,1.365,1,1,0
25,2,32,0.5575,1,3,0
26,3,16,2.98,1,0,8
27,2,16,2.98,1,2,0
28,3,32,0.5575,1,3,0
29,3,16,1.365,1,8,0
30,3,32,0.5575,1,2,0
31,2,16,2.98,1,0,8
32,2,32,0.5575,1,0,2
33,3,16,0.5575,1,4,0
34,3,32,1.365,1,0,8
35,2,32,2.98,1,0,16
36,2,32,0.5575,1,8,0
37,2,16,6.21,1,8,0
38,2,32,0.5575,1,16,0
39,3,32,1.365,1,0,3
40,2,16,0.5575,1,8,0
41,3,32,0.5575,1,3,0
42,2,16,0.5575,1,1,0
43,3,16,0.5575,1,0,8
44,3,32,4.595,1,0,2
45,3,32,0.5575,1,8,0
46,3,32,0.5575,1,2,0
47,2,16,0.5575,1,2,0
48,2,32,1.365,1,8,0
