nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,0,4
2,2,32,2.98,1,16,0
3,2,16,1.365,1,0,1
4,3,16,2.98,1,0,2
5,3,16,1.365,1,2,0
6,2,16,2.98,1,8,0
7,3,16,1.365,1,4,0
8,3,16,1.365,1,8,0
9,3,32,0.5575,1,0,8
10,2,32,0.5575,1,0,2
11,2,16,4.595,1,0,4
12,3,16,0.5575,1,0,8
13,2,32,1.365,1,3,0
14,2,16,2.98,1,8,0
15,3,32,0.5575,1,0,2
16,3,16,0.5575,1,8,0
17,3,32,2.98,1,0,2
18,2,32,0.5575,1,0,8
19,3,16,1.365,1,1,0
20,2,16,0.5575,1,2,0
21,3,16,0.5575,1,0,2
22,2,32,1.365,1,2,0
23,2,32,0.5575,1,2,0
24,3,16,0.5575,1,1,0
25,3,32,2.98,1,0,3
26,3,32,0.5575,1,8,0
27,2,16,0.5575,1,0,1
28,3,32,0.5575,1,16,0
29,2,32,1.365,1,8,0
30,2,16,1.365,1,2,0
31,2,16,0.5575,1,0,8
32,2,32,0.5575,1,0,2
33,2,16,1.365,1,8,0
34,3,16,0.5575,1,0,2
35,2,16,0.5575,1,4,0
36,3,16,1.365,1,0,8
37,2,32,0.5575,1,16,0
38,3,32,0.5575,1,16,0
39,3,16,0.5575,1,4,0
40,2,16,0.5575,1,0,2
41,3,32,4.595,1,0,3
42,3,32,2.98,1,2,0
43,3,32,6.21,1,8,0
44,3,32,0.5575,1,8,0
45,3,32,0.5575,1,0,2
46,2,32,0.5575,1,3,0
47,2,16,4.595,1,4,0
48,2,16,1.365,1,0,2
