nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,2,0
2,2,32,0.5575,1,0,3
3,3,32,4.595,1,8,0
4,2,16,0.5575,1,0,4
5,2,32,1.365,1,0,16
6,2,16,0.5575,1,1,0
7,3,32,0.5575,1,8,0
8,3,32,0.5575,1,0,16
9,3,16,1.365,1,0,4
10,3,16,0.5575,1,1,0
11,2,32,0.5575,1,16,0
12,3,16,0.5575,1,2,0
13,2,32,0.5575,1,0,2
14,3,16,0.5575,1,0,1
15,3,32,0.5575,1,16,0
16,2,32,1.365,1,8,0
17,2,32,0.5575,1,0,16
18,3,32,2.98,1,0,2
19,3,32,1.365,1,8,0
20,2,32,0.5575,1,0,16
21,3,32,0.5575,1,0,2
22,2,32,1.365,1,3,0
23,2,16,1.365,1,4,0
24,3,32,2.98,1,0,3
25,2,16,2.98,1,1,0
26,2,32,2.98,1,8,0
27,3,32,1.365,1,0,3
28,3,16,1.365,1,1,0
29,2,32,0.5575,1,0,16
30,2,16,0.5575,1,1,0
31,2,32,6.21,1,2,0
32,2,16,0.5575,1,0,4
33,3,16,4.595,1,8,0
34,3,32,1.365,1,2,0
35,3,32,0.5575,1,16,0
36,2,16,1.365,1,0,2
37,2,16,0.5575,1,8,0
38,3,16,1.365,1,0,8
39,2,16,2.98,1,1,0
40,2,16,2.98,1,4,0
41,2,16,1.365,1,2,0
42,3,16,4.595,1,4,0
43,2,32,0.5575,1,3,0
44,3,16,2.98,1,0,2
45,3,32,0.5575,1,0,8
46,3,32,0.5575,1,16,0
47,3,32,0.5575,1,3,0
48,3,16,1.365,1,2,0
