nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,3
2,2,32,4.595,1,8,0
3,3,16,0.5575,1,2,0
4,2,16,2.98,1,2,0
5,2,16,1.365,1,0,1
6,3,16,0.5575,1,0,1
7,3,32,1.365,1,8,0
8,2,16,0.5575,1,2,0
9,3,32,0.5575,1,2,0
10,2,32,0.5575,1,0,16
11,3,16,0.5575,1,8,0
12,2,32,0.5575,1,0,16
13,2,16,0.5575,1,2,0
14,3,32,0.5575,1,3,0
15,2,16,6.21,1,0,1
16,3,16,2.98,1,0,1
17,3,16,0.5575,1,4,0
18,2,32,0.5575,1,0,8
19,2,32,0.5575,1,2,0
20,3,16,1.365,1,0,2
21,3,16,4.595,1,0,8
22,2,32,0.5575,1,16,0
23,2,32,2.98,1,0,8
24,2,16,1.365,1,0,4
25,3,16,1.365,1,1,0
26,3,32,1.365,1,8,0
27,2,32,2.98,1,0,3
28,3,16,1.365,1,4,0
29,2,32,0.5575,1,0,2
30,3,32,0.5575,1,0,8
31,3,16,1.365,1,8,0
32,3,16,2.98,1,8,0
33,2,32,0.5575,1,0,3
34,3,16,2.98,1,4,0
35,3,16,0.5575,1,0,1
36,3,16,2.98,1,2,0
37,2,32,0.5575,1,0,8
38,2,32,0.5575,1,16,0
39,2,32,4.595,1,0,16
40,3,16,0.5575,1,0,8
41,2,16,0.5575,1,1,0
42,3,16,1.365,1,0,2
43,3,16,1.365,1,8,0
44,2,16,0.5575,1,4,0
45,3,32,1.365,1,2,0
46,2,32,1.365,1,2,0
47,2,16,1.365,1,8,0
48,2,32,0.5575,1,0,3
