nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,4.595,1,16,0
2,3,16,1.365,1,1,0
3,2,16,0.5575,1,0,1
4,2,32,1.365,1,8,0
5,2,32,0.5575,1,8,0
6,3,32,0.5575,1,0,8
7,3,32,0.5575,1,0,2
8,3,32,0.5575,1,16,0
9,2,16,1.365,1,0,1
10,2,32,0.5575,1,0,3
11,2,32,2.98,1,16,0
12,2,16,1.365,1,0,1
13,3,16,0.5575,1,0,1
14,2,32,2.98,1,0,3
15,3,16,1.365,1,2,0
16,2,32,0.5575,1,8,0
17,2,32,6.21,1,16,0
18,3,16,2.98,1,4,0
19,2,32,1.365,1,0,3
20,2,16,0.5575,1,0,8
21,3,16,0.5575,1,0,4
22,3,16,1.365,1,4,0
23,2,32,0.5575,1,8,0
24,3,32,0.5575,1,8,0
25,3,32,2.98,1,2,0
26,3,32,0.5575,1,8,0
27,2,16,4.595,1,2,0
28,2,16,0.5575,1,1,0
29,2,16,2.98,1,0,8
30,2,32,0.5575,1,8,0
31,2,16,0.5575,1,0,2
32,3,16,0.5575,1,2,0
33,2,16,4.595,1,0,8
34,2,16,0.5575,1,0,1
35,3,16,0.5575,1,8,0
36,2,16,1.365,1,0,8
37,3,32,0.5575,1,0,3
38,3,16,0.5575,1,0,1
39,3,16,1.365,1,0,1
40,3,32,1.365,1,3,0
41,2,16,2.98,1,4,0
42,3,16,1.365,1,0,8
43,3,16,1.365,1,0,2
44,3,32,0.5575,1,3,0
45,3,16,1.365,1,8,0
46,2,32,2.98,1,0,2
47,2,16,0.5575,1,0,2
48,3,16,0.5575,1,0,8
