nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,0,4
2,3,16,2.98,1,0,2
3,2,32,2.98,1,0,16
4,3,32,0.5575,1,3,0
5,2,32,0.5575,1,0,16
6,2,16,0.5575,1,0,8
7,3,32,1.365,1,0,2
8,3,32,1.365,1,0,8
9,2,16,2.98,1,0,8
10,3,16,2.98,1,0,1
11,3,16,0.5575,1,1,0
12,3,16,0.5575,1,4,0
13,3,16,0.5575,1,0,4
14,2,32,0.5575,1,16,0
15,3,16,0.5575,1,2,0
16,3,16,1.365,1,0,2
17,2,16,4.595,1,0,8
18,2,16,1.365,1,0,2
19,3,32,1.365,1,2,0
20,3,16,0.5575,1,4,0
21,3,16,6.21,1,0,2
22,2,16,0.5575,1,1,0
23,3,32,0.5575,1,2,0
24,3,16,0.5575,1,0,8
25,2,32,4.595,1,0,3
26,2,16,2.98,1,0,2
27,2,32,0.5575,1,8,0
28,3,16,0.5575,1,0,8
29,3,16,2.98,1,2,0
30,2,16,2.98,1,4,0
31,3,32,1.365,1,0,16
32,3,16,4.595,1,0,4
33,2,16,0.5575,1,0,4
34,3,32,0.5575,1,0,2
35,3,16,0.5575,1,8,0
36,2,16,0.5575,1,2,0
37,3,32,1.365,1,16,0
38,2,32,0.5575,1,2,0
39,2,16,0.5575,1,4,0
40,3,32,0.5575,1,0,8
41,3,16,1.365,1,0,8
42,2,16,1.365,1,0,1
43,2,32,0.5575,1,0,2
44,2,32,0.5575,1,3,0
45,2,32,1.365,1,8,0
46,2,16,1.365,1,0,1
47,2,32,1.365,1,3,0
48,2,32,0.5575,1,2,0
