nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,0,8
2,2,32,0.5575,1,0,2
3,3,16,4.595,1,2,0
4,3,16,1.365,1,2,0
5,2,32,0.5575,1,0,3
6,3,16,1.365,1,1,0
7,3,16,1.365,1,1,0
8,3,16,0.5575,1,0,4
9,2,16,0.5575,1,1,0
10,2,16,1.365,1,4,0
11,2,16,0.5575,1,0,8
12,3,16,4.595,1,0,2
13,3,32,0.5575,1,0,3
14,2,32,6.21,1,0,3
15,3,16,0.5575,1,8,0
16,2,32,2.98,1,0,3
17,3,32,0.5575,1,0,8
18,2,32,0.5575,1,2,0
19,2,32,0.5575,1,0,16
20,2,32,0.5575,1,0,2
21,2,16,0.5575,1,4,0
22,3,32,0.5575,1,0,16
23,3,32,2.98,1,8,0
24,3,16,0.5575,1,1,0
25,3,16,0.5575,1,0,8
26,3,16,1.365,1,4,0
27,3,16,1.365,1,0,1
28,3,16,4.595,1,8,0
29,3,16,1.365,1,0,8
30,2,32,2.98,1,0,16
31,3,16,1.365,1,1,0
32,2,16,0.5575,1,1,0
33,2,16,0.5575,1,2,0
34,3,32,2.98,1,8,0
35,2,32,0.5575,1,0,2
36,3,32,0.5575,1,0,2
37,2,32,0.5575,1,3,0
38,3,32,0.5575,1,0,3
39,2,16,0.5575,1,0,8
40,2,32,2.98,1,8,0
41,2,32,1.365,1,0,16
42,3,16,0.5575,1,0,2
43,3,16,0.5575,1,0,4
44,2,32,1.365,1,0,8
45,3,32,2.98,1,16,0
46,2,16,2.98,1,4,0
47,2,16,1.365,1,0,4
48,2,16,1.365,1,2,0
