nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,4.595,1,0,4
2,3,16,2.98,1,0,4
3,2,16,0.5575,1,8,0
4,2,16,0.5575,1,0,2
5,3,32,0.5575,1,0,8
6,2,32,1.365,1,0,8
7,2,32,2.98,1,3,0
8,2,32,0.5575,1,0,2
9,3,32,1.365,1,0,16
10,2,16,0.5575,1,2,0
11,3,16,1.365,1,0,2
12,2,16,0.5575,1,4,0
13,2,16,2.98,1,0,2
14,2,16,0.5575,1,1,0
15,3,16,2.98,1,0,2
16,2,16,0.5575,1,0,2
17,3,32,0.5575,1,2,0
18,3,16,0.5575,1,4,0
19,3,32,6.21,1,0,3
20,2,32,1.365,1,16,0
21,3,16,1.365,1,1,0
22,3,16,0.5575,1,4,0
23,3,16,2.98,1,0,8
24,3,16,0.5575,1,4,0
25,3,32,1.365,1,2,0
26,3,32,0.5575,1,16,0
27,3,32,1.365,1,16,0
28,2,16,0.5575,1,8,0
29,2,32,0.5575,1,0,2
30,2,16,0.5575,1,4,0
31,3,16,1.365,1,2,0
32,2,16,2.98,1,4,0
33,3,32,1.365,1,16,0
34,3,16,0.5575,1,1,0
35,2,32,1.365,1,3,0
36,2,16,1.365,1,1,0
37,2,32,4.595,1,0,2
38,3,32,0.5575,1,3,0
39,3,32,0.5575,1,0,16
40,3,16,1.365,1,0,1
41,3,16,0.5575,1,2,0
42,3,32,0.5575,1,0,8
43,2,16,0.5575,1,4,0
44,2,16,1.365,1,0,8
45,3,16,0.5575,1,1,0
46,2,32,4.595,1,0,16
47,2,16,0.5575,1,0,8
48,2,32,2.98,1,2,0
