nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,1.365,1,0,3
2,2,16,0.5575,1,0,4
3,3,32,1.365,1,0,16
4,2,32,0.5575,1,0,3
5,3,16,1.365,1,4,0
6,2,16,1.365,1,0,8
7,2,32,1.365,1,0,2
8,2,16,1.365,1,1,0
9,2,16,0.5575,1,0,8
10,3,16,2.98,1,0,2
11,3,16,0.5575,1,8,0
12,2,32,1.365,1,0,16
13,3,16,0.5575,1,0,1
14,3,16,4.595,1,4,0
15,2,32,2.98,1,3,0
16,3,16,2.98,1,1,0
17,2,32,4.595,1,0,2
18,3,16,0.5575,1,2,0
19,3,32,0.5575,1,8,0
20,2,32,0.5575,1,0,8
21,2,32,0.5575,1,8,0
22,3,16,0.5575,1,0,8
23,2,16,0.5575,1,1,0
24,3,16,0.5575,1,1,0
25,2,32,1.365,1,3,0
26,3,32,0.5575,1,3,0
27,2,32,2.98,1,3,0
28,2,16,0.5575,1,0,4
29,3,32,0.5575,1,0,3
30,2,32,1.365,1,3,0
31,3,32,0.5575,1,0,2
32,2,16,0.5575,1,0,4
33,3,32,1.365,1,2,0
34,3,32,2.98,1,0,16
35,3,16,4.595,1,4,0
36,2,32,2.98,1,2,0
37,3,32,0.5575,1,0,3
38,3,32,0.5575,1,0,2
39,2,16,6.21,1,0,8
40,3,32,0.5575,1,0,16
41,2,32,0.5575,1,0,8
42,2,16,0.5575,1,0,8
43,3,32,1.365,1,0,8
44,2,32,1.365,1,0,16
45,2,32,0.5575,1,0,2
46,3,16,0.5575,1,0,2
47,3,32,1.365,1,0,8
48,3,32,2.98,1,0,16
