nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,1,0
2,3,16,0.5575,1,0,4
3,3,16,2.98,1,4,0
4,2,16,1.365,1,2,0
5,2,16,1.365,1,0,4
6,3,32,0.5575,1,2,0
7,2,16,0.5575,1,0,4
8,2,32,0.5575,1,0,3
9,2,16,4.595,1,0,8
10,2,16,1.365,1,2,0
11,2,16,2.98,1,0,1
12,2,32,4.595,1,0,8
13,2,32,0.5575,1,0,8
14,3,32,0.5575,1,0,3
15,2,32,0.5575,1,16,0
16,3,16,1.365,1,0,2
17,2,16,0.5575,1,8,0
18,3,32,2.98,1,0,8
19,3,32,1.365,1,0,2
20,3,16,0.5575,1,8,0
21,2,32,2.98,1,3,0
22,3,32,0.5575,1,0,3
23,2,16,0.5575,1,1,0
24,3,32,0.5575,1,16,0
25,2,32,2.98,1,0,3
26,3,32,6.21,1,0,2
27,3,16,0.5575,1,0,1
28,2,16,1.365,1,8,0
29,3,32,0.5575,1,0,16
30,3,32,0.5575,1,3,0
31,3,16,0.5575,1,8,0
32,3,16,0.5575,1,0,8
33,2,16,1.365,1,1,0
34,2,16,0.5575,1,0,1
35,2,16,1.365,1,4,0
36,3,32,0.5575,1,3,0
37,3,32,1.365,1,0,8
38,2,32,1.365,1,2,0
39,3,32,0.5575,1,0,8
40,2,32,1.365,1,0,16
41,2,16,2.98,1,8,0
42,3,32,0.5575,1,3,0
43,3,16,1.365,1,0,1
44,2,32,0.5575,1,3,0
45,2,32,2.98,1,8,0
46,3,16,1.365,1,0,1
47,3,16,0.5575,1,0,4
48,3,16,4.595,1,0,8
