nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,8,0
2,3,16,1.365,1,0,4
3,2,32,0.5575,1,0,2
4,2,16,0.5575,1,0,1
5,3,32,0.5575,1,0,2
6,3,16,2.98,1,4,0
7,3,32,2.98,1,0,3
8,3,16,4.595,1,0,4
9,2,16,0.5575,1,1,0
10,3,16,1.365,1,0,8
11,3,16,0.5575,1,8,0
12,3,16,0.5575,1,0,2
13,2,16,1.365,1,8,0
14,3,32,0.5575,1,2,0
15,3,16,0.5575,1,0,1
16,2,16,1.365,1,0,1
17,2,16,0.5575,1,8,0
18,2,32,0.5575,1,0,2
19,2,32,0.5575,1,3,0
20,2,32,4.595,1,0,16
21,2,32,0.5575,1,8,0
22,3,32,2.98,1,0,2
23,3,32,2.98,1,3,0
24,2,16,0.5575,1,0,2
25,3,16,6.21,1,0,4
26,2,16,0.5575,1,0,1
27,2,16,0.5575,1,0,2
28,3,32,1.365,1,8,0
29,3,16,1.365,1,4,0
30,3,32,1.365,1,0,16
31,3,16,1.365,1,0,2
32,2,32,0.5575,1,3,0
33,3,16,1.365,1,1,0
34,3,16,2.98,1,8,0
35,2,32,1.365,1,16,0
36,3,32,2.98,1,2,0
37,2,32,0.5575,1,0,8
38,2,16,0.5575,1,4,0
39,2,32,1.365,1,0,8
40,2,16,0.5575,1,0,4
41,3,16,0.5575,1,8,0
42,3,32,1.365,1,0,3
43,2,16,1.365,1,0,2
44,2,16,0.5575,1,8,0
45,2,32,0.5575,1,16,0
46,3,32,4.595,1,16,0
47,2,32,2.98,1,0,3
48,3,16,0.5575,1,2,0
