nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,16,0
2,2,16,0.5575,1,0,1
3,3,32,0.5575,1,0,16
4,2,16,0.5575,1,2,0
5,2,32,6.21,1,8,0
6,2,32,1.365,1,16,0
7,3,16,2.98,1,4,0
8,2,16,0.5575,1,4,0
9,3,32,1.365,1,3,0
10,2,16,0.5575,1,0,4
11,2,32,0.5575,1,2,0
12,2,32,1.365,1,2,0
13,3,32,1.365,1,8,0
14,2,16,0.5575,1,1,0
15,2,32,2.98,1,0,8
16,3,16,0.5575,1,0,8
17,2,16,2.98,1,8,0
18,2,16,0.5575,1,8,0
19,2,16,4.595,1,0,2
20,3,16,0.5575,1,0,1
21,3,16,2.98,1,2,0
22,3,16,4.595,1,2,0
23,3,32,0.5575,1,2,0
24,3,16,2.98,1,8,0
25,3,32,1.365,1,0,16
26,3,16,1.365,1,4,0
27,2,32,0.5575,1,0,3
28,3,32,0.5575,1,16,0
29,2,32,2.98,1,0,16
30,2,16,1.365,1,0,4
31,3,16,1.365,1,8,0
32,2,16,2.98,1,2,0
33,3,16,1.365,1,4,0
34,3,16,0.5575,1,2,0
35,2,16,0.5575,1,2,0
36,2,16,0.5575,1,0,4
37,3,32,1.365,1,0,2
38,3,16,0.5575,1,0,1
39,2,32,0.5575,1,0,2
40,3,32,0.5575,1,3,0
41,2,16,0.5575,1,0,8
42,3,32,4.595,1,8,0
43,3,32,1.365,1,2,0
44,2,32,0.5575,1,2,0
45,3,16,1.365,1,0,2
46,3,32,1.365,1,0,2
47,3,32,0.5575,1,8,0
48,2,16,0.5575,1,0,2
