nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,8,0
2,2,16,0.5575,1,0,1
3,3,32,2.98,1,16,0
4,2,32,0.5575,1,0,16
5,3,16,0.5575,1,8,0
6,2,32,0.5575,1,8,0
7,3,32,1.365,1,0,2
8,3,16,2.98,1,1,0
9,2,16,0.5575,1,8,0
10,2,16,0.5575,1,0,2
11,3,16,1.365,1,0,2
12,2,16,4.595,1,1,0
13,3,32,0.5575,1,0,2
14,2,32,1.365,1,0,8
15,3,32,0.5575,1,16,0
16,3,16,1.365,1,0,2
17,2,16,1.365,1,8,0
18,3,16,0.5575,1,0,2
19,2,32,1.365,1,3,0
20,2,32,1.365,1,0,8
21,2,16,1.365,1,4,0
22,3,16,6.21,1,0,4
23,3,32,0.5575,1,0,16
24,3,32,2.98,1,3,0
25,2,16,1.365,1,8,0
26,3,32,4.595,1,3,0
27,3,16,4.595,1,0,4
28,3,16,2.98,1,0,1
29,3,32,0.5575,1,16,0
30,2,32,0.5575,1,2,0
31,3,16,1.365,1,0,4
32,2,16,0.5575,1,1,0
33,2,32,0.5575,1,0,2
34,2,32,1.365,1,0,16
35,3,32,0.5575,1,0,2
36,2,32,2.98,1,0,8
37,2,32,1.365,1,2,0
38,3,32,1.365,1,0,8
39,2,32,0.5575,1,16,0
40,3,32,0.5575,1,0,16
41,2,32,0.5575,1,3,0
42,3,32,2.98,1,2,0
43,3,16,0.5575,1,0,4
44,3,32,0.5575,1,0,3
45,3,32,0.5575,1,8,0
46,2,32,2.98,1,0,3
47,2,16,0.5575,1,0,2
48,2,32,0.5575,1,0,3
