nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,4.595,1,0,2
2,3,32,1.365,1,2,0
3,3,32,1.365,1,0,3
4,3,32,1.365,1,0,8
5,3,32,1.365,1,2,0
6,2,16,2.98,1,0,4
7,2,16,0.5575,1,0,4
8,2,16,0.5575,1,0,8
9,3,32,0.5575,1,3,0
10,3,16,0.5575,1,8,0
11,2,32,4.595,1,2,0
12,2,16,0.5575,1,2,0
13,2,32,0.5575,1,0,2
14,3,16,6.21,1,2,0
15,3,32,1.365,1,16,0
16,2,16,0.5575,1,1,0
17,2,16,1.365,1,0,4
18,3,32,0.5575,1,2,0
19,3,32,2.98,1,0,2
20,3,16,2.98,1,0,4
21,3,32,0.5575,1,0,8
22,3,32,0.5575,1,16,0
23,3,16,0.5575,1,0,1
24,3,16,0.5575,1,0,8
25,2,32,1.365,1,2,0
26,2,16,0.5575,1,8,0
27,3,32,0.5575,1,0,8
28,2,16,0.5575,1,1,0
29,2,32,2.98,1,0,16
30,3,32,0.5575,1,8,0
31,2,32,0.5575,1,0,2
32,2,32,1.365,1,0,8
33,2,32,0.5575,1,8,0
34,2,16,0.5575,1,0,8
35,2,16,0.5575,1,2,0
36,3,16,0.5575,1,0,1
37,3,32,1.365,1,0,3
38,3,32,1.365,1,0,3
39,2,16,0.5575,1,2,0
40,3,16,4.595,1,2,0
41,2,32,0.5575,1,3,0
42,2,32,2.98,1,3,0
43,3,16,1.365,1,4,0
44,2,16,1.365,1,8,0
45,3,16,2.98,1,8,0
46,2,16,1.365,1,4,0
47,3,16,2.98,1,8,0
48,2,16,0.5575,1,0,8
