nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,2
2,2,32,0.5575,1,8,0
3,2,32,0.5575,1,2,0
4,3,32,1.365,1,8,0
5,3,32,1.365,1,16,0
6,3,16,4.595,1,4,0
7,2,16,0.5575,1,4,0
8,2,16,1.365,1,8,0
9,2,32,2.98,1,3,0
10,3,16,0.5575,1,0,2
11,2,16,0.5575,1,0,8
12,3,16,1.365,1,2,0
13,2,32,0.5575,1,0,8
14,3,16,0.5575,1,4,0
15,3,16,1.365,1,0,1
16,3,16,0.5575,1,1,0
17,3,32,6.21,1,0,3
18,3,16,0.5575,1,0,2
19,3,32,2.98,1,8,0
20,2,32,0.5575,1,0,3
21,3,16,1.365,1,1,0
22,3,16,1.365,1,0,8
23,2,16,4.595,1,2,0
24,2,16,0.5575,1,0,8
25,3,16,0.5575,1,0,2
26,3,16,0.5575,1,0,4
27,2,16,4.595,1,1,0
28,2,32,0.5575,1,0,2
29,2,32,2.98,1,0,3
30,2,32,1.365,1,8,0
31,2,16,0.5575,1,4,0
32,3,32,0.5575,1,16,0
33,2,16,1.365,1,8,0
34,2,16,2.98,1,8,0
35,3,32,1.365,1,0,16
36,2,16,1.365,1,1,0
37,2,32,2.98,1,0,2
38,3,32,0.5575,1,16,0
39,2,16,0.5575,1,4,0
40,3,32,0.5575,1,16,0
41,2,16,2.98,1,8,0
42,3,16,0.5575,1,1,0
43,3,16,1.365,1,1,0
44,2,16,0.5575,1,0,1
45,3,16,0.5575,1,0,4
46,2,16,1.365,1,0,2
47,2,32,2.98,1,0,3
48,3,16,0.5575,1,2,0
