nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,16,0
2,2,16,0.5575,1,4,0
3,2,16,1.365,1,2,0
4,3,16,0.5575,1,0,2
5,3,16,2.98,1,0,2
6,2,32,1.365,1,0,3
7,2,16,0.5575,1,0,8
8,3,16,0.5575,1,0,4
9,2,16,0.5575,1,0,2
10,3,16,0.5575,1,1,0
11,3,32,0.5575,1,8,0
12,3,16,4.595,1,0,1
13,2,16,1.365,1,0,4
14,2,16,1.365,1,4,0
15,3,32,0.5575,1,0,8
16,3,32,1.365,1,0,8
17,3,32,0.5575,1,16,0
18,2,16,0.5575,1,4,0
19,2,32,6.21,1,0,3
20,2,16,0.5575,1,0,1
21,3,16,0.5575,1,2,0
22,2,16,2.98,1,8,0
23,2,16,0.5575,1,4,0
24,3,32,0.5575,1,0,16
25,2,16,0.5575,1,8,0
26,2,32,2.98,1,0,16
27,2,16,2.98,1,0,1
28,2,32,0.5575,1,2,0
29,2,16,1.365,1,1,0
30,3,16,0.5575,1,8,0
31,2,16,1.365,1,0,1
32,3,32,0.5575,1,0,2
33,3,32,0.5575,1,16,0
34,2,16,2.98,1,4,0
35,2,16,1.365,1,0,2
36,3,32,0.5575,1,0,16
37,3,32,2.98,1,0,3
38,3,32,1.365,1,2,0
39,3,16,1.365,1,0,1
40,3,16,1.365,1,1,0
41,2,32,0.5575,1,0,16
42,3,32,4.595,1,3,0
43,2,16,4.595,1,0,8
44,3,32,2.98,1,8,0
45,3,32,1.365,1,8,0
46,2,16,1.365,1,0,2
47,2,16,0.5575,1,1,0
48,3,16,0.5575,1,2,0
