nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,1,0
2,3,32,2.98,1,2,0
3,3,16,0.5575,1,0,2
4,3,16,0.5575,1,4,0
5,2,32,0.5575,1,2,0
6,3,16,6.21,1,8,0
7,2,32,0.5575,1,0,16
8,3,16,1.365,1,0,1
9,2,32,2.98,1,2,0
10,2,16,1.365,1,0,8
11,2,32,0.5575,1,0,3
12,3,16,0.5575,1,1,0
13,3,32,0.5575,1,2,0
14,3,32,1.365,1,0,2
15,2,32,0.5575,1,0,8
16,2,32,0.5575,1,3,0
17,2,16,0.5575,1,0,8
18,3,16,1.365,1,4,0
19,2,32,1.365,1,3,0
20,2,32,2.98,1,0,3
21,3,32,0.5575,1,0,2
22,3,16,1.365,1,0,2
23,2,16,0.5575,1,0,8
24,3,16,0.5575,1,4,0
25,2,32,1.365,1,0,16
26,2,16,0.5575,1,2,0
27,3,16,0.5575,1,0,2
28,2,16,0.5575,1,2,0
29,3,16,1.365,1,2,0
30,3,32,2.98,1,3,0
31,2,32,0.5575,1,8,0
32,2,32,0.5575,1,2,0
33,2,32,4.595,1,8,0
34,2,16,1.365,1,1,0
35,3,16,0.5575,1,8,0
36,2,32,0.5575,1,0,8
37,3,32,1.365,1,16,0
38,2,32,0.5575,1,8,0
39,2,32,1.365,1,0,16
40,3,16,1.365,1,8,0
41,3,32,2.98,1,8,0
42,3,32,4.595,1,16,0
43,2,16,2.98,1,4,0
44,3,16,0.5575,1,2,0
45,2,16,0.5575,1,1,0
46,3,32,2.98,1,16,0
47,3,16,4.595,1,4,0
48,3,32,0.5575,1,8,0
