nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,0,16
2,2,32,1.365,1,8,0
3,3,32,0.5575,1,0,3
4,2,32,0.5575,1,16,0
5,3,32,0.5575,1,2,0
6,3,16,0.5575,1,0,4
7,2,16,0.5575,1,2,0
8,2,16,1.365,1,0,1
9,2,32,1.365,1,2,0
10,2,16,6.21,1,2,0
11,2,32,2.98,1,8,0
12,2,16,0.5575,1,0,1
13,2,16,0.5575,1,2,0
14,3,16,1.365,1,4,0
15,3,32,0.5575,1,16,0
16,3,32,0.5575,1,16,0
17,2,32,0.5575,1,0,2
18,3,16,4.595,1,0,1
19,2,16,2.98,1,0,1
20,3,16,1.365,1,4,0
21,3,32,0.5575,1,0,3
22,3,32,1.365,1,0,16
23,2,32,1.365,1,16,0
24,2,32,0.5575,1,3,0
25,3,32,1.365,1,0,3
26,3,16,0.5575,1,8,0
27,3,16,4.595,1,0,4
28,2,16,0.5575,1,4,0
29,2,16,2.98,1,4,0
30,3,16,0.5575,1,1,0
31,2,16,0.5575,1,8,0
32,3,32,1.365,1,0,3
33,3,16,0.5575,1,0,4
34,3,32,2.98,1,16,0
35,2,32,0.5575,1,0,16
36,2,16,0.5575,1,0,2
37,2,16,1.365,1,1,0
38,3,16,0.5575,1,8,0
39,3,32,0.5575,1,0,2
40,2,16,2.98,1,4,0
41,3,32,1.365,1,3,0
42,2,16,0.5575,1,0,2
43,2,16,0.5575,1,8,0
44,3,16,1.365,1,1,0
45,3,16,4.595,1,0,4
46,2,16,1.365,1,0,4
47,3,16,2.98,1,0,2
48,3,16,2.98,1,1,0
