nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,1.365,1,8,0
2,3,16,0.5575,1,0,2
3,2,32,1.365,1,0,16
4,2,32,2.98,1,16,0
5,2,32,2.98,1,0,2
6,3,16,0.5575,1,0,4
7,3,32,0.5575,1,16,0
8,3,32,0.5575,1,2,0
9,3,16,0.5575,1,0,8
10,3,32,1.365,1,0,2
11,2,32,2.98,1,2,0
12,2,32,2.98,1,8,0
13,2,32,4.595,1,8,0
14,2,16,0.5575,1,0,8
15,2,16,0.5575,1,0,2
16,2,16,0.5575,1,0,2
17,3,16,6.21,1,1,0
18,3,32,2.98,1,3,0
19,3,32,0.5575,1,0,16
20,2,16,1.365,1,8,0
21,3,32,1.365,1,3,0
22,2,16,0.5575,1,2,0
23,3,16,0.5575,1,4,0
24,3,32,0.5575,1,0,2
25,3,32,1.365,1,0,8
26,3,32,1.365,1,0,3
27,3,32,0.5575,1,0,16
28,2,16,1.365,1,0,1
29,2,16,0.5575,1,8,0
30,2,32,4.595,1,2,0
31,3,32,1.365,1,8,0
32,2,16,1.365,1,4,0
33,3,32,0.5575,1,3,0
34,2,16,2.98,1,1,0
35,2,16,1.365,1,0,1
36,2,32,0.5575,1,8,0
37,3,16,1.365,1,2,0
38,3,32,4.595,1,2,0
39,3,16,0.5575,1,0,8
40,2,32,0.5575,1,3,0
41,3,16,0.5575,1,0,8
42,3,32,2.98,1,0,8
43,2,32,0.5575,1,8,0
44,2,16,0.5575,1,0,2
45,3,32,0.5575,1,0,2
46,2,16,0.5575,1,4,0
47,2,32,0.5575,1,3,0
48,2,32,1.365,1,16,0
