nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,1.365,1,0,1
2,3,16,0.5575,1,8,0
3,2,16,1.365,1,4,0
4,2,16,0.5575,1,0,2
5,2,32,0.5575,1,0,2
6,3,16,0.5575,1,2,0
7,3,32,4.595,1,8,0
8,3,16,1.365,1,0,2
9,2,16,0.5575,1,1,0
10,3,32,0.5575,1,16,0
11,2,32,0.5575,1,16,0
12,3,32,0.5575,1,0,16
13,2,32,2.98,1,2,0
14,3,32,1.365,1,0,3
15,3,16,0.5575,1,4,0
16,3,32,6.21,1,8,0
17,2,16,2.98,1,4,0
18,3,16,4.595,1,0,1
19,3,16,2.98,1,1,0
20,2,32,0.5575,1,0,2
21,3,16,1.365,1,0,8
22,3,32,1.365,1,3,0
23,2,16,0.5575,1,4,0
24,2,16,0.5575,1,0,4
25,2,32,4.595,1,2,0
26,2,32,0.5575,1,3,0
27,3,16,0.5575,1,0,2
28,2,16,1.365,1,0,2
29,3,16,1.365,1,4,0
30,2,32,2.98,1,16,0
31,3,16,0.5575,1,0,4
32,3,16,2.98,1,0,4
33,3,32,0.5575,1,2,0
34,2,32,0.5575,1,0,8
35,2,32,0.5575,1,0,2
36,2,16,1.365,1,0,8
37,3,32,2.98,1,16,0
38,2,16,0.5575,1,2,0
39,2,32,0.5575,1,3,0
40,2,32,1.365,1,8,0
41,2,16,1.365,1,8,0
42,3,32,0.5575,1,16,0
43,2,16,2.98,1,0,8
44,3,32,0.5575,1,0,2
45,3,32,0.5575,1,0,2
46,3,32,1.365,1,0,3
47,2,32,1.365,1,3,0
48,2,16,0.5575,1,8,0
