nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,2,0
2,2,32,1.365,1,0,16
3,2,32,1.365,1,3,0
4,3,16,0.5575,1,1,0
5,2,16,2.98,1,0,8
6,2,16,0.5575,1,0,1
7,3,16,2.98,1,4,0
8,2,32,1.365,1,0,3
9,3,16,1.365,1,0,4
10,2,32,1.365,1,0,16
11,2,16,1.365,1,1,0
12,2,32,0.5575,1,0,8
13,2,16,1.365,1,0,2
14,3,32,0.5575,1,2,0
15,2,32,0.5575,1,0,2
16,2,32,2.98,1,0,8
17,2,16,2.98,1,0,1
18,2,32,4.595,1,8,0
19,3,16,0.5575,1,0,4
20,3,32,0.5575,1,8,0
21,2,16,0.5575,1,2,0
22,3,16,4.595,1,0,4
23,3,32,1.365,1,0,16
24,2,16,0.5575,1,0,2
25,2,32,1.365,1,8,0
26,3,16,2.98,1,8,0
27,2,32,0.5575,1,8,0
28,2,16,1.365,1,0,8
29,3,32,4.595,1,8,0
30,2,32,0.5575,1,0,2
31,3,32,1.365,1,0,2
32,2,32,0.5575,1,0,16
33,3,32,0.5575,1,0,16
34,2,32,2.98,1,0,8
35,3,16,0.5575,1,8,0
36,3,32,0.5575,1,0,16
37,2,16,0.5575,1,0,8
38,3,16,0.5575,1,1,0
39,3,16,6.21,1,8,0
40,3,32,0.5575,1,3,0
41,2,16,0.5575,1,2,0
42,3,32,0.5575,1,3,0
43,3,16,2.98,1,0,2
44,3,16,0.5575,1,1,0
45,3,16,0.5575,1,0,2
46,2,16,0.5575,1,1,0
47,3,16,1.365,1,0,2
48,3,32,1.365,1,2,0
