nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,1.365,1,4,0
2,3,16,0.5575,1,0,1
3,2,32,4.595,1,3,0
4,3,16,2.98,1,0,8
5,3,16,2.98,1,0,8
6,3,16,2.98,1,0,1
7,2,32,0.5575,1,2,0
8,2,16,0.5575,1,2,0
9,2,16,0.5575,1,1,0
10,3,32,0.5575,1,0,3
11,2,16,0.5575,1,4,0
12,2,16,1.365,1,0,2
13,3,16,0.5575,1,0,4
14,2,32,0.5575,1,16,0
15,2,32,0.5575,1,0,3
16,2,32,0.5575,1,16,0
17,3,16,2.98,1,2,0
18,3,16,2.98,1,1,0
19,2,32,1.365,1,0,16
20,2,32,0.5575,1,0,2
21,2,32,1.365,1,16,0
22,2,32,2.98,1,0,8
23,3,16,1.365,1,4,0
24,3,32,1.365,1,3,0
25,3,32,0.5575,1,0,2
26,3,16,6.21,1,2,0
27,2,16,1.365,1,1,0
28,3,16,0.5575,1,0,8
29,2,16,4.595,1,4,0
30,3,16,1.365,1,1,0
31,3,16,2.98,1,4,0
32,3,16,0.5575,1,0,4
33,3,32,0.5575,1,3,0
34,2,32,0.5575,1,3,0
35,3,32,4.595,1,8,0
36,2,32,0.5575,1,0,16
37,3,32,0.5575,1,16,0
38,2,16,0.5575,1,8,0
39,3,32,1.365,1,0,8
40,2,32,1.365,1,0,3
41,2,16,0.5575,1,0,1
42,3,16,0.5575,1,2,0
43,2,32,0.5575,1,0,2
44,3,32,1.365,1,2,0
45,2,16,0.5575,1,0,4
46,3,32,0.5575,1,0,16
47,2,32,1.365,1,0,8
48,3,16,1.365,1,8,0
