TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,4,2,1,0,5.000000e-01,8.075000e-01,1.0,0.0,4.0215597,1.0,4,6.137831,high,2.1162715,0.8837284,6.65834,9.271862,9.275014,11.277532,7.2559714,11.277985,12.079042
2,2,0,8,1,1,2,2.422500e+00,1.0,1.0,12.084181,2.0,8,13.971626,high,1.8874456,1.1125544,14.491223,18.834002,18.836733,20.839775,8.755594,20.840168,23.256004
3,3,2,0,2,0,5.000000e-01,8.075000e-01,1.0,2.0,23.388237,1.0,2,25.571688,high,2.1834514,0.8165485,26.09015,28.63885,28.640759,30.642887,7.2546496,30.643267,31.445614
4,4,0,8,3,1,2,5.652500e+00,1.0,3.0,31.454975,2.0,8,33.204624,high,1.7496508,1.2503492,33.724693,38.204903,38.206917,40.20983,8.754858,40.210224,45.85799
5,5,4,2,3,0,5.000000e-01,8.075000e-01,1.0,4.0,45.864937,1.0,4,47.92152,high,2.056583,0.9434171,48.441242,51.115864,51.11759,53.119587,7.254648,53.11998,53.922825
6,6,8,4,3,0,2,4.037500e+00,1.0,5.0,53.929966,1.0,8,55.704967,high,1.775002,1.224998,56.22431,60.67992,60.680325,62.682625,8.752662,62.683,66.71799
7,7,8,0,2,0,5.000000e-01,2.422500e+00,1.0,6.0,66.839134,1.0,8,68.637695,high,1.798563,1.201437,69.157875,72.08871,72.09051,74.09329,7.254159,74.09371,76.51182
8,8,2,4,2,1,2,2.422500e+00,1.0,7.0,76.630875,2.0,4,78.82054,high,2.1896718,0.8103283,79.34106,83.3808,83.38282,85.3858,8.754932,85.38618,87.80347
9,9,8,4,2,0,2,7.267500e+00,1.0,8.0,87.92004,1.0,8,89.87109,high,1.9510577,1.0489423,90.39006,94.6708,94.672554,96.67473,8.75469,96.67511,103.93798
10,10,8,2,2,0,2,2.422500e+00,1.0,9.0,104.05676,1.0,8,105.95377,high,1.8970157,1.1029843,106.4731,110.80682,110.80723,112.80978,8.7530155,112.81015,115.22943
11,11,4,8,1,0,2,2.422500e+00,1.0,10.0,115.23522,2.0,8,117.17057,high,1.935351,1.064649,117.69118,121.98595,121.98792,123.99055,8.755325,123.99094,126.40875
12,12,0,4,1,0,5.000000e-01,8.075000e-01,1.0,11.0,126.41322,2.0,4,128.6543,high,2.2410703,0.7589297,129.17316,131.66342,131.66383,133.6659,7.2526727,133.66629,134.47076
13,13,0,2,1,0,5.000000e-01,8.075000e-01,1.0,12.0,134.47404,1.0,0,136.50412,low,2.030084,0.9699161,137.02356,139.72443,139.72455,141.72615,7.252107,141.72653,142.53165
14,14,2,4,1,1,5.000000e-01,8.075000e-01,1.0,13.0,142.53624,1.0,2,144.8875,low,2.351243,0.6487571,145.40712,147.78676,147.78877,149.79077,7.254518,149.79115,150.59322
15,15,4,0,2,0,2,2.422500e+00,1.0,14.0,150.71713,1.0,4,153.1379,high,2.4207633,0.5792367,153.65793,157.46773,157.4695,159.47173,8.7546,159.4721,161.88942
16,16,0,2,1,1,5.000000e-01,2.422500e+00,1.0,15.0,161.8952,2.0,2,163.98776,high,2.0925567,0.9074434,164.50647,167.14561,167.14777,169.15033,7.255117,169.15071,171.5678
17,17,8,0,2,1,2,8.075000e-01,1.0,16.0,171.6907,1.0,8,174.03691,high,2.3462136,0.6537864,174.55724,178.44194,178.44385,180.44652,8.755819,180.44695,181.2497
18,18,8,2,3,1,5.000000e-01,8.075000e-01,1.0,17.0,181.25642,1.0,8,183.12102,high,1.8645912,1.1354088,183.64088,186.50671,186.5086,188.51071,7.2542896,188.5111,189.31468
19,19,0,2,2,1,3.500000e+00,8.075000e-01,1.0,18.0,189.43658,2.0,2,191.81996,high,2.3833785,0.6166214,192.34105,197.68704,197.68904,199.6917,10.255108,199.69208,200.49463
20,20,8,2,3,1,5.000000e-01,8.075000e-01,1.0,19.0,200.50131,1.0,8,202.40416,high,1.9028388,1.0971612,202.92294,205.7517,205.7536,207.75667,7.255356,207.75703,208.55861
21,21,0,8,1,0,2,5.652500e+00,1.0,20.0,208.56433,1.0,0,211.50435,low,2.940015,0.059985,212.02298,215.3147,215.3148,217.31766,8.753324,217.31802,222.9667
22,22,8,2,3,0,5.000000e-01,4.037500e+00,1.0,21.0,222.97437,1.0,8,225.23763,high,2.2632604,0.7367396,225.7579,228.22449,228.22629,230.22867,7.254302,230.22903,234.26135
23,23,0,4,3,1,5.000000e-01,8.882500e+00,1.0,22.0,234.26819,2.0,4,236.43758,high,2.169379,0.8306209,236.95721,239.51906,239.52097,241.52362,7.2554255,241.52405,250.40065
24,24,4,2,3,1,5.000000e-01,8.075000e-01,1.0,23.0,250.4075,1.0,4,252.78755,high,2.3800511,0.6199489,253.30598,255.6583,255.6587,257.66098,7.253466,257.66135,258.46463
25,25,0,4,3,0,5.000000e-01,2.422500e+00,1.0,24.0,258.47147,2.0,4,260.83716,high,2.3656867,0.6343133,261.35785,263.722,263.72388,265.72668,7.255222,265.72705,268.1445
26,26,8,4,2,1,5.000000e-01,4.037500e+00,1.0,25.0,268.26352,2.0,4,270.82095,low,2.557423,0.4425769,271.33945,273.51462,273.51654,275.51868,7.2551494,275.51907,279.55118
27,27,0,2,3,1,3.500000e+00,8.075000e-01,1.0,26.0,279.559,2.0,2,281.8035,high,2.244504,0.7554961,282.3239,287.8095,287.81137,289.8145,10.25553,289.8149,290.61606
